run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,1.0,1.0,352.4879120834422,352.4879120834421,0.1565214280121634
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,1.0,1.0,314.14173747641127,314.1417374764112,0.1565214280121634
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,2.0,1.0,352.4879120834421,352.4879120834421,0.160043420047572
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,2.0,1.0,315.12326555549424,315.1232655554942,0.160043420047572
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,3.0,1.0,352.4879120834421,352.4879120834421,0.17000065461039449
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,3.0,1.0,313.53229125623164,313.5322912562316,0.17000065461039449
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,4.0,1.0,352.4879120834421,352.4879120834421,0.16502203732898302
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,4.0,1.0,312.94465723414095,312.9446572341409,0.16502203732898302
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,5.0,1.0,352.4879120834421,352.4879120834421,0.16690260442628668
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,5.0,1.0,313.3103249662487,313.31032496624863,0.16690260442628668
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,6.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,R,6.0,1.0,312.9164309092563,312.91643090925623,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_CT-pg,3,verified final,1,S,7.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
