run_id,case,policy,loss,equation,scope,entity,t,residual,unit,tolerance,normalized,pass
open--fixed--reference,open,fixed,reference,demand,model,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,1,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,2,1,5.551115123125783e-17,MW,3.0e-6,1.850371707708594e-11,true
open--fixed--reference,open,fixed,reference,R4-P2,model,2,1,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,battery_mode,model,2,1,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,binary,model,2,1,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,charge_exclusive,model,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,discharge_exclusive,model,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,2,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,2,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,R4-P2,model,2,2,5.1653403776441564e-11,MWh,1.2e-6,4.304450314703464e-5,true
open--fixed--reference,open,fixed,reference,battery_mode,model,2,2,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,binary,model,2,2,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,charge_exclusive,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,discharge_exclusive,model,2,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,3,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,3,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,R4-P2,model,2,3,7.066218096762888e-11,MWh,1.2e-6,5.888515080635741e-5,true
open--fixed--reference,open,fixed,reference,battery_mode,model,2,3,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,binary,model,2,3,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,charge_exclusive,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,discharge_exclusive,model,2,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,4,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,2,4,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,2,4,5.551115123125783e-17,MW,3.0e-6,1.850371707708594e-11,true
open--fixed--reference,open,fixed,reference,R4-P2,model,2,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,battery_mode,model,2,4,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,binary,model,2,4,0.0,1,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,charge_exclusive,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,discharge_exclusive,model,2,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,2,1,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,2,2,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,2,3,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,2,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,2,5,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,initial,model,2,0,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,terminal,model,2,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,1,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,1,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,3,1,3.809560653045274e-11,MW,3.0e-6,1.2698535510150913e-5,true
open--fixed--reference,open,fixed,reference,R4-P2,model,3,1,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,2,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,2,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,3,2,2.6251667506471676e-11,MW,3.0e-6,8.750555835490559e-6,true
open--fixed--reference,open,fixed,reference,R4-P2,model,3,2,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,3,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,3,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,3,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,3,3,1.9413748386654106e-11,MW,3.0e-6,6.471249462218035e-6,true
open--fixed--reference,open,fixed,reference,R4-P2,model,3,3,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,devices,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,PV,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,4,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,demand,model,3,4,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,dissatisfaction_epigraph,model,3,4,0.0,MW²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,heat_conversion,model,3,4,3.809825371847708e-11,MW,3.0e-6,1.2699417906159027e-5,true
open--fixed--reference,open,fixed,reference,R4-P2,model,3,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,3,1,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,3,2,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,3,3,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,3,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,energy,model,3,5,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,initial,model,3,0,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,terminal,model,3,4,0.0,MWh,1.2e-6,0.0,true
open--fixed--reference,open,fixed,reference,grid,model,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,reactive_grid,model,1,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,root_voltage,model,1,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,P_branch,model,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,Q_branch,model,1,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,ell,model,1,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage_drop,model,1,1,2.6806898714704097e-17,pu²,1.0e-6,2.6806898714704097e-11,true
open--fixed--reference,open,fixed,reference,branch_socp,model,1,1,4.683753385137379e-17,pu⁴,1.0e-6,4.683753385137379e-11,true
open--fixed--reference,open,fixed,reference,branch_equality,electric_original,1,1,4.683753385137379e-17,pu⁴,1.0e-6,4.683753385137379e-11,true
open--fixed--reference,open,fixed,reference,branch_equality,model,1,1,4.683753385137379e-17,pu⁴,1.0e-6,4.683753385137379e-11,true
open--fixed--reference,open,fixed,reference,P_branch,model,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,Q_branch,model,2,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,ell,model,2,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage_drop,model,2,1,2.8529763729419344e-17,pu²,1.0e-6,2.8529763729419344e-11,true
open--fixed--reference,open,fixed,reference,branch_socp,model,2,1,0.0,pu⁴,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,branch_equality,electric_original,2,1,2.168404344971009e-18,pu⁴,1.0e-6,2.168404344971009e-12,true
open--fixed--reference,open,fixed,reference,branch_equality,model,2,1,2.168404344971009e-18,pu⁴,1.0e-6,2.168404344971009e-12,true
open--fixed--reference,open,fixed,reference,P_branch,model,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,Q_branch,model,3,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,ell,model,3,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage_drop,model,3,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,branch_socp,model,3,1,0.0,pu⁴,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,branch_equality,electric_original,3,1,0.0,pu⁴,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,branch_equality,model,3,1,0.0,pu⁴,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage,model,1,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,electric_balance,model,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,reactive_balance,model,1,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,mass_balance,heat,1,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,heat_balance,heat,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,port_mass,heat,1,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,port_mass,heat,1,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage,model,2,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,electric_balance,model,2,1,2.1308843578538017e-11,MW,3.0e-6,7.102947859512672e-6,true
open--fixed--reference,open,fixed,reference,reactive_balance,model,2,1,1.3877787807814457e-17,Mvar,3.0e-6,4.625929269271485e-12,true
open--fixed--reference,open,fixed,reference,mass_balance,heat,2,1,2.220446049250313e-16,kg/s,1.1e-5,2.0185873175002847e-11,true
open--fixed--reference,open,fixed,reference,heat_balance,heat,2,1,6.392686380252144e-11,MW,3.0e-6,2.130895460084048e-5,true
open--fixed--reference,open,fixed,reference,port_mass,heat,2,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,port_mass,heat,2,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage,model,3,1,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,electric_balance,model,3,1,4.010064502679711e-11,MW,3.0e-6,1.3366881675599036e-5,true
open--fixed--reference,open,fixed,reference,reactive_balance,model,3,1,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,mass_balance,heat,3,1,2.220446049250313e-16,kg/s,1.1e-5,2.0185873175002847e-11,true
open--fixed--reference,open,fixed,reference,heat_balance,heat,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,port_mass,heat,3,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,port_mass,heat,3,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,port_heat,heat,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,1,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,1,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,2,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,2,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,3,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,3,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,4,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,4,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,4,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,5,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,5,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,5,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,6,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_heat,heat,6,1,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,pipe_mass,heat,6,1,0.0,kg/s,1.1e-5,0.0,true
open--fixed--reference,open,fixed,reference,grid,model,1,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,reactive_grid,model,1,2,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,root_voltage,model,1,2,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,P_branch,model,1,2,0.0,MW,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,Q_branch,model,1,2,0.0,Mvar,3.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,ell,model,1,2,0.0,pu²,1.0e-6,0.0,true
open--fixed--reference,open,fixed,reference,voltage_drop,model,1,2,2.7984274511387575e-17,pu²,1.0e-6,2.7984274511387575e-11,true
open--fixed--reference,open,fixed,reference,branch_socp,model,1,2,1.734723475976807e-18,pu⁴,1.0e-6,1.734723475976807e-12,true
