run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,1.0,1.0,357.4452380903956,357.4452380903956,0.1810038824015956
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,1.0,1.0,316.20936091529836,316.20936091529836,0.1810038824015956
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,2.0,1.0,352.48791208344215,352.4879120834421,0.11807673899862081
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,2.0,1.0,317.1869563062252,317.1869563062252,0.11807673899862081
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,3.0,1.0,352.27076341285414,352.27076341285414,0.1458280494387243
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,3.0,1.0,311.4241631390585,311.4241631390585,0.1458280494387243
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,4.0,1.0,357.2280894198077,357.22808941980765,0.15439192414247704
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,4.0,1.0,309.745290332037,309.745290332037,0.15439192414247704
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,5.0,1.0,352.4879120834422,352.4879120834421,0.16823216001785446
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,5.0,1.0,312.05822395716706,312.05822395716706,0.16823216001785446
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,6.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,6.0,1.0,312.75950137326174,312.75950137326174,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,7.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,7.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,8.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,8.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,9.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,9.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,10.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,10.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,11.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,11.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,12.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,12.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,13.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,13.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,S,14.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,1,R,14.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228978
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,S,1.0,2.0,358.07346853248237,358.07346853248237,0.3
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,R,1.0,2.0,319.9038375234296,319.9038375234296,0.3
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,S,2.0,2.0,350.6161654843278,350.61616548432784,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,R,2.0,2.0,314.88649071461407,314.8864907146141,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,S,3.0,2.0,347.4287586111247,347.42875861112526,0.34
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,R,3.0,2.0,308.2790358479228,308.2790358479228,0.34
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,S,4.0,2.0,351.2167765783845,351.2167765783848,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,R,4.0,2.0,311.4998407249489,311.499840724949,0.32
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,S,5.0,2.0,352.4884584018383,352.4884584018383,0.33170305057544147
r3-v3-20260917T115348-b8a7a604/two-source-CF_VT-pg,3,verified final,2,R,5.0,2.0,312.94472380527276,312.9447238052728,0.33170305057544147
