equation,scope,entity,t,residual,unit,tolerance,pass
3-17-original,physics,28,18,1.6653345369377348e-16,MW,6.1e-5,true
3-19:20,model,28,18,3.0531133177191805e-16,MW,6.1e-5,true
3-38,model,28,18,0.0,K,0.0001,true
3-41,model,28,18,0.0,K,0.0001,true
3-41,model,28,18,0.0,K,0.0001,true
3-24,model,28,18,0.0,kPa,0.005199261864978687,true
3-41,model,28,18,0.0,K,0.0001,true
3-41,model,28,18,0.0,K,0.0001,true
3-24,model,28,18,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,18,0.0,normalized,1.0e-6,true
3-21,model,28,19,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,19,0.0,kg/s,2.947222222222222e-5,true
3-17,model,28,19,1.3877787807814457e-16,MW,6.1e-5,true
3-17-original,physics,28,19,1.3877787807814457e-16,MW,6.1e-5,true
3-19:20,model,28,19,3.0531133177191805e-16,MW,6.1e-5,true
3-38,model,28,19,0.0,K,0.0001,true
3-41,model,28,19,0.0,K,0.0001,true
3-41,model,28,19,0.0,K,0.0001,true
3-24,model,28,19,0.0,kPa,0.005199261864978687,true
3-41,model,28,19,0.0,K,0.0001,true
3-41,model,28,19,0.0,K,0.0001,true
3-24,model,28,19,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,19,0.0,normalized,1.0e-6,true
3-21,model,28,20,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,20,0.0,kg/s,2.947222222222222e-5,true
3-17,model,28,20,1.942890293094024e-16,MW,6.1e-5,true
3-17-original,physics,28,20,1.942890293094024e-16,MW,6.1e-5,true
3-19:20,model,28,20,2.498001805406602e-16,MW,6.1e-5,true
3-38,model,28,20,0.0,K,0.0001,true
3-41,model,28,20,0.0,K,0.0001,true
3-41,model,28,20,0.0,K,0.0001,true
3-24,model,28,20,0.0,kPa,0.005199261864978687,true
3-41,model,28,20,0.0,K,0.0001,true
3-41,model,28,20,0.0,K,0.0001,true
3-24,model,28,20,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,20,0.0,normalized,1.0e-6,true
3-21,model,28,21,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,21,0.0,kg/s,2.947222222222222e-5,true
3-17,model,28,21,8.326672684688674e-17,MW,6.1e-5,true
3-17-original,physics,28,21,8.326672684688674e-17,MW,6.1e-5,true
3-19:20,model,28,21,1.3877787807814457e-16,MW,6.1e-5,true
3-38,model,28,21,0.0,K,0.0001,true
3-41,model,28,21,0.0,K,0.0001,true
3-41,model,28,21,0.0,K,0.0001,true
3-24,model,28,21,0.0,kPa,0.005199261864978687,true
3-41,model,28,21,0.0,K,0.0001,true
3-41,model,28,21,0.0,K,0.0001,true
3-24,model,28,21,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,21,0.0,normalized,1.0e-6,true
3-21,model,28,22,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,22,0.0,kg/s,2.947222222222222e-5,true
3-17,model,28,22,2.7755575615628914e-17,MW,6.1e-5,true
3-17-original,physics,28,22,2.7755575615628914e-17,MW,6.1e-5,true
3-19:20,model,28,22,2.7755575615628914e-17,MW,6.1e-5,true
3-38,model,28,22,0.0,K,0.0001,true
3-41,model,28,22,0.0,K,0.0001,true
3-41,model,28,22,0.0,K,0.0001,true
3-24,model,28,22,0.0,kPa,0.005199261864978687,true
3-41,model,28,22,0.0,K,0.0001,true
3-41,model,28,22,0.0,K,0.0001,true
3-24,model,28,22,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,22,0.0,normalized,1.0e-6,true
3-21,model,28,23,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,23,0.0,kg/s,2.947222222222222e-5,true
