method,equation,scope,entity,t,residual,unit,tolerance,pass
joint-mip-admm,R9-T4-Q,model,45,18,0.0,pu,1.0e-6,true
joint-mip-admm,R9-T4-ell,model,45,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-032,model,45,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-grid,model,45,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-original-grid,electric_original,45,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-P,model,46,18,0.0,pu,1.0e-6,true
joint-mip-admm,R9-T4-Q,model,46,18,0.0,pu,1.0e-6,true
joint-mip-admm,R9-T4-ell,model,46,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-032,model,46,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-grid,model,46,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-original-grid,electric_original,46,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-P,model,47,18,0.0,pu,1.0e-6,true
joint-mip-admm,R9-T4-Q,model,47,18,0.0,pu,1.0e-6,true
joint-mip-admm,R9-T4-ell,model,47,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-032,model,47,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-grid,model,47,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-original-grid,electric_original,47,18,0.0,pu²,1.0e-6,true
joint-mip-admm,R9-T4-voltage,model,1,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,1,18,2.192024339819909e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,1,18,1.0803802297232323e-11,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,2,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,2,18,6.615044378932566e-8,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,2,18,5.728656549131017e-8,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,3,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,3,18,1.7062351531649256e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,3,18,8.486766844839622e-12,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,4,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,4,18,1.715561026571777e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,4,18,8.318457034306448e-12,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,5,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,5,18,1.84297022087776e-14,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,5,18,2.0539125955565396e-15,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,6,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,6,18,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,6,18,1.099120794378905e-14,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,7,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,7,18,3.4878766541623918e-12,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,7,18,1.5480949855373183e-12,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,8,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,8,18,3.064170144284617e-7,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,8,18,2.027457957076706e-8,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,9,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,9,18,2.6552537946145094e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,9,18,1.2829071138753534e-11,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,10,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,10,18,1.8510193378062922e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,10,18,8.939848861189148e-12,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,11,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,11,18,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,11,18,6.8833827526759706e-15,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,12,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,12,18,1.9454660105111543e-11,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,12,18,9.396483591217475e-12,Mvar,7.599999999999999e-5,true
joint-mip-admm,R9-T4-voltage,model,13,18,0.0,pu²,1.0e-6,true
joint-mip-admm,ch04-030:031-P,model,13,18,9.831246927660686e-12,MW,7.599999999999999e-5,true
joint-mip-admm,ch04-030:031-Q,model,13,18,4.841460565785383e-12,Mvar,7.599999999999999e-5,true
