method,equation,scope,entity,t,residual,unit,tolerance,pass
fixed-convex-central,R9-T4-voltage,model,17,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,17,23,3.222866418184367e-12,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,17,23,5.803135749715693e-13,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,18,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,18,23,3.1237165631914365e-12,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,18,23,1.3566717194102296e-12,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,19,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,19,23,3.148592497836944e-12,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,19,23,1.0258495442005966e-12,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,20,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,20,23,2.4868995751603507e-13,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,20,23,1.5987211554602254e-14,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,21,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,21,23,8.260059303211165e-13,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,21,23,1.4199752484955752e-13,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,22,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,22,23,2.029487689014786e-12,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,22,23,2.9598545836506673e-13,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,23,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,23,23,2.936539900133539e-13,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,23,23,4.062583602859604e-13,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,24,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,24,23,4.0589753780295723e-13,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,24,23,1.1872725025341424e-12,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,25,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,25,23,2.0764522046246014e-11,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,25,23,1.0274246731167835e-12,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,26,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,26,23,2.324807013565078e-13,MW,7.599999999999999e-5,true
fixed-convex-central,ch04-030:031-Q,model,26,23,9.905964937217959e-14,Mvar,7.599999999999999e-5,true
fixed-convex-central,R9-T4-voltage,model,27,23,0.0,pu²,1.0e-6,true
fixed-convex-central,ch04-030:031-P,model,27,23,3.419486915845482e-13,MW,7.599999999999999e-5,true
