method,equation,scope,entity,t,residual,unit,tolerance,pass
fixed-mip-central,R9-T4-P,model,17,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,17,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,17,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,17,9,1.8957444392498496e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,17,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,17,9,6.252327723209241e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,18,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,18,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,18,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,18,9,1.1143778906380283e-14,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,18,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,18,9,3.4078739613238596e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,19,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,19,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,19,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,19,9,3.0494231339811724e-14,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,19,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,19,9,1.219840396228522e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,20,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,20,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,20,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,20,9,3.2313459904804304e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,20,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,20,9,6.199152749832883e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,21,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,21,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,21,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,21,9,5.561041502234656e-15,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,21,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,21,9,1.7763874572696015e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,22,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,22,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,22,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,22,9,1.9136168344369153e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,22,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,22,9,5.542711519520693e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,23,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,23,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,23,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,23,9,2.509589216125041e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,23,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,23,9,5.7300659307485055e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,24,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,24,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,24,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,24,9,9.770118470763672e-16,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,24,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,24,9,1.8195446505834406e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,25,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,25,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,25,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,25,9,8.313628377300958e-18,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,25,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,25,9,6.0951997843481515e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,26,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,26,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,26,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,26,9,1.2370069161701802e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,26,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,26,9,5.654465245097558e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,27,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,27,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,27,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,27,9,8.533636782783426e-13,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,27,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,27,9,1.2425012733095764e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,28,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,28,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,28,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,28,9,5.362819698951152e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,28,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,28,9,6.080218271952483e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,29,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,29,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,29,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,29,9,2.2452341465791902e-13,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,29,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,29,9,4.4066350395055576e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,30,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,30,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,30,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,30,9,3.2524371108670624e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,30,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,30,9,6.1604760192863345e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,31,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,31,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,31,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,31,9,3.0298812371727058e-12,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,31,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,31,9,1.1676993139780878e-10,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,32,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,32,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,32,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,32,9,1.105441523637906e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,32,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,32,9,2.3450228705482884e-10,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,33,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,33,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,33,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,33,9,1.8766654540997496e-13,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,33,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,33,9,1.274931037478777e-10,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,34,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,34,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,34,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,34,9,1.8786436487260852e-13,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,34,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,34,9,6.242252114513347e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,35,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,35,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,35,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,35,9,2.953095667307393e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,35,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,35,9,3.44845155035578e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,36,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,36,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,36,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,36,9,3.3232137101023036e-13,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,36,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,36,9,2.164018213213735e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,37,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,37,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,37,9,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-032,model,37,9,4.772818899541169e-17,pu²,1.0e-6,true
fixed-mip-central,R9-T4-grid,model,37,9,0.0,pu²,1.0e-6,true
fixed-mip-central,R9-T4-original-grid,electric_original,37,9,1.7092271113814794e-11,pu²,1.0e-6,true
fixed-mip-central,R9-T4-P,model,38,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-Q,model,38,9,0.0,pu,1.0e-6,true
fixed-mip-central,R9-T4-ell,model,38,9,0.0,pu²,1.0e-6,true
