method,equation,scope,entity,t,residual,unit,tolerance,pass
joint-mip-admm,R9-T5-H-minusout,model,9,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,9,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,9,2,5.204170427930421e-18,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-direction,model,10,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-integer,model,10,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-m-plus,model,10,2,0.0,kg/s,0.0001284494047619048,true
joint-mip-admm,R9-T5-H-plusin,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-H-plusout,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,10,2,1.734723475976807e-18,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-m-minus,model,10,2,0.0,kg/s,0.0001284494047619048,true
joint-mip-admm,R9-T5-H-minusin,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-H-minusout,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,10,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-direction,model,11,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-integer,model,11,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-m-plus,model,11,2,0.0,kg/s,0.0001284494047619048,true
joint-mip-admm,R9-T5-H-plusin,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-H-plusout,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,11,2,1.734723475976807e-18,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-m-minus,model,11,2,0.0,kg/s,0.0001284494047619048,true
joint-mip-admm,R9-T5-H-minusin,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-H-minusout,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,11,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-direction,model,12,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-integer,model,12,2,0.0,1,1.0e-6,true
joint-mip-admm,R9-T5-m-plus,model,12,2,0.0,kg/s,0.0001284494047619048,true
joint-mip-admm,R9-T5-H-plusin,model,12,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,12,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-H-plusout,model,12,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-envelope,model,12,2,0.0,MW,7.599999999999999e-5,true
joint-mip-admm,R9-T5-loss,model,12,2,0.0,MW,7.599999999999999e-5,true
