method,equation,scope,entity,t,residual,unit,tolerance,pass
fixed-convex-central,R9-T5-m-minus,model,9,11,0.0,kg/s,0.0001284494047619048,true
fixed-convex-central,R9-T5-H-minusin,model,9,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,9,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-H-minusout,model,9,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,9,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-loss,model,9,11,9.315465065995454e-16,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-direction,model,10,11,0.0,1,1.0e-6,true
fixed-convex-central,R9-T5-integer,model,10,11,7.771561172376096e-16,1,1.0e-6,true
fixed-convex-central,R9-T5-m-plus,model,10,11,0.0,kg/s,0.0001284494047619048,true
fixed-convex-central,R9-T5-H-plusin,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-H-plusout,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-loss,model,10,11,3.250004432242548e-15,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-m-minus,model,10,11,2.1267886961472902e-13,kg/s,0.0001284494047619048,true
fixed-convex-central,R9-T5-H-minusin,model,10,11,2.0231678782202938e-14,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-H-minusout,model,10,11,2.006211881743897e-14,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-envelope,model,10,11,0.0,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-loss,model,10,11,1.6510141908006673e-16,MW,7.599999999999999e-5,true
fixed-convex-central,R9-T5-direction,model,11,11,0.0,1,1.0e-6,true
fixed-convex-central,R9-T5-integer,model,11,11,7.771561172376096e-16,1,1.0e-6,true
fixed-convex-central,R9-T5-m-plus,model,11,11,0.0,kg/s,0.0001284494047619048,true
