record,run_id,block,formula,object,step,scenario,residual,tolerance,normalized_residual,unit,pass
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-54,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-19,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-20,1,1,1,0.0,2.0e-6,0.0,Mvar,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-22,2,1,1,0.0,1.0e-6,0.0,pu,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-54,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-19,2,1,1,5.551115123125783e-17,2.0e-6,2.7755575615628914e-11,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-20,2,1,1,0.0,2.0e-6,0.0,Mvar,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-74,1,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-72,1,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,source-port,1,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,load-port,1,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-R4,1,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-55,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-83,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-84,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-C1-source,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-C1-load,1,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,source-port,2,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,load-port,2,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-R4,2,1,0,0.0,1.1e-5,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-55,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-83,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-84,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-C1-source,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,R7-C1-load,2,1,1,0.0,2.0e-6,0.0,MW,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,shared,6-53,objective,0,0,0.0,1.0e-6,0.0,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,1,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,1,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,1,1,2.4747241293236307e-18,6.25e-8,3.959558606917809e-11,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,1,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,2,1,5.650587405388782e-17,6.25e-8,9.040939848622051e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,2,1,8.084397349092695e-15,1.0e-6,8.084397349092695e-9,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,3,1,1.5217038740189535e-16,6.25e-8,2.434726198430326e-9,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,3,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,4,1,1.1403063678490826e-17,6.25e-8,1.8244901885585322e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,4,1,8.084397349092695e-15,1.0e-6,8.084397349092695e-9,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,5,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,5,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,5,1,1.1403063678490826e-17,6.25e-8,1.8244901885585322e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,5,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,6,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,6,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,6,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,6,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,7,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,7,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,7,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,7,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,8,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,8,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,8,1,7.955464065290129e-17,6.25e-8,1.2728742504464208e-9,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,8,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,9,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,9,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,9,1,1.1177438604311382e-16,6.25e-8,1.7883901766898211e-9,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,9,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,10,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,10,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,10,1,5.626323481185598e-17,6.25e-8,9.002117569896958e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,10,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,11,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,11,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,11,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,11,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,12,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,12,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,12,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,12,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,13,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,13,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,13,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,13,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,14,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,14,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,14,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,14,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,15,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,15,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,15,1,4.386544831073517e-17,6.25e-8,7.018471729717628e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,15,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T1-transport,S/1,16,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T-bound,S/1,16,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-energy,S/1,16,1,1.6109872695106256e-17,6.25e-8,2.577579631217001e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-pipe-mass,S/1,16,1,0.0,1.0e-6,0.0,kg/s,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-inventory,S/1,1,1,0.0,6.25e-8,0.0,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/1,1,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/2,1,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-inventory,S/1,2,1,1.3877787807814457e-17,6.25e-8,2.220446049250313e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/1,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/2,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/3,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/4,2,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-inventory,S/1,3,1,2.7755575615628914e-17,6.25e-8,4.440892098500626e-10,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/1,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/2,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/3,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/4,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/5,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/6,3,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-inventory,S/1,4,1,0.0,6.25e-8,0.0,MWh,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/1,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/2,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/3,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/4,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/5,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/6,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/7,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-spatial,S/1/8,4,1,0.0,0.0001,0.0,K,true
hand_parent_fault0_highs_n16,r7-transport-98274470-2287-4592-891d-04eb295a0f96,thermal,R7-T4-inventory,S/1,5,1,0.0,6.25e-8,0.0,MWh,true
