record,run_id,block,formula,object,step,scenario,residual,tolerance,normalized_residual,unit,pass
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/1,14,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/2,14,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-inventory,R/1,15,2,0.0,6.25e-8,0.0,MWh,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/1,15,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/2,15,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-inventory,R/1,16,2,0.0,6.25e-8,0.0,MWh,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/1,16,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/2,16,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-inventory,R/1,17,2,0.0,6.25e-8,0.0,MWh,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/1,17,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T4-spatial,R/1/2,17,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,1,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,1,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,1,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,1,1,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,1,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,1,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,1,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,1,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,1,2,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,1,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,2,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,2,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,2,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,2,1,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,2,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,2,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,2,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,2,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,2,2,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,2,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,3,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,3,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,3,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,3,1,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,3,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,3,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,3,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,3,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,3,2,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,3,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,4,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,4,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,4,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,4,1,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,4,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,4,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,4,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,4,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,4,2,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,4,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,5,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,5,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-control,1,5,1,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-source,1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-idle-load,1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-mass,1,5,1,0.0,1.0e-6,0.0,kg/s,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,S/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T3-mix,R/1,5,1,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,S/1,5,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,R/1,5,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_source/1,5,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T-bound,T_load/1,5,2,0.0,0.0001,0.0,K,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-source,1,5,2,0.0,1.0e-6,0.0,MW,true
reserve_event_1_zero_fault1_highs_n16,r7-transport-c4881c7f-5537-42a0-961e-b51cb40717e5,thermal,R7-T2-load,1,5,2,0.0,1.0e-6,0.0,MW,true
