run_id,iteration,stage,equation,scope,entity,t,residual,unit,tolerance,pass
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17-original,physics,1,4,2.2497281815248016e-13,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-19:20,model,1,4,4.163336342344337e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-37,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,1,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,1,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17,relaxed,2,1,0.06760963020384374,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17-original,physics,2,1,0.06760963020384374,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-19:20,model,2,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-38,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-load-return,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,1,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,1,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17,relaxed,2,2,0.057498522902769855,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17-original,physics,2,2,0.057498522902769855,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-19:20,model,2,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-38,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-load-return,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,2,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,2,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17,relaxed,2,3,0.0674985229028058,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17-original,physics,2,3,0.0674985229028058,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-19:20,model,2,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-38,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-load-return,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17,relaxed,2,4,0.05749852290277033,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-17-original,physics,2,4,0.05749852290277033,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-19:20,model,2,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-38,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S1,1,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S1,1,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S1,2,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S1,2,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S1,3,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S1,3,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S1,4,9.094947017729282e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S1,4,9.094947017729282e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S2,1,6.821210263296962e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S2,1,6.821210263296962e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S2,2,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S2,2,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S2,3,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S2,3,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,S2,4,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,S2,4,5.684341886080801e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R1,1,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R1,1,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R1,2,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R1,2,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R1,3,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R1,3,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R1,4,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R1,4,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R2,1,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R2,1,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R2,2,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R2,2,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R2,3,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R2,3,3.410605131648481e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-35:36,relaxed,R2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,mix-original,physics,R2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-27,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-30,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-28,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-31,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,R2-fixed-flow,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-27,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-30,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-32,model,1,2,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-28,model,1,2,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-29:32,model,1,2,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-low-flow,1,2,3-31,model,1,2,0.0,1,1.0e-6,true
