record,run_id,scenario,quantity,index,time_h,value,unit
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","1","1.0","341.2452380952381","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","2","2.0","341.2452380952381","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","1","3.0","322.19761904761907","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","2","2.0","322.19761904761907","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_highs_n4","r7-linked-f7e7690c-5318-4af2-99db-495272636ce0","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","E_BES","2","1.0","0.2","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","E_BES","2","1.0","0.16899999999999982","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","E_BES","2","2.0","0.2","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","E_BES","2","2.0","0.16899999999999982","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","E_BES","2","3.0","0.2","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","E_BES","2","3.0","0.15","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","1","2.0","342.19761904761907","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","1","2.0","342.19761904761907","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","1","3.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","1","3.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","1","4.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","1","4.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","2","3.0","342.19761904761907","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","2","3.0","342.19761904761907","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_S","2","4.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_S","2","4.0","342.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","1","τ_R","2","4.0","323.10238095238094","K"
"healthy_diagnostic_extensive_gurobi_n4","r7-linked-d21821e0-e33c-4e2d-90a7-ac3ed8db0212","2","τ_R","2","4.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","E_BES","2","1.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","E_BES","2","1.0","0.1689999999999996","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","E_BES","2","2.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","E_BES","2","2.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","1","1.0","341.2452380952381","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","2","2.0","341.2452380952381","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","1","3.0","322.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","2","2.0","322.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_highs_n4","r7-linked-1ef71646-4318-4891-bfa1-035cddc2e948","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","E_BES","2","1.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","E_BES","2","1.0","0.16899999999999982","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","E_BES","2","2.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","E_BES","2","2.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","E_BES","2","3.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","E_BES","2","3.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","1","2.0","342.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","1","2.0","342.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","1","3.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","1","3.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","1","4.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","1","4.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","2","3.0","342.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","2","3.0","342.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_S","2","4.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_S","2","4.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","1","τ_R","2","4.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_gurobi_n4","r7-linked-0a2eaa45-81f0-499e-b9af-f71aba23ee9d","2","τ_R","2","4.0","323.10238095238094","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","E_BES","2","0.0","0.2","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","E_BES","2","0.0","0.15","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","E_BES","2","1.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","E_BES","2","2.0","0.8","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","E_BES","2","3.0","0.39899999999999936","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","E_BES","2","3.0","0.39899999999999936","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","E_BES","2","4.0","0.2","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","E_BES","2","4.0","0.15","MWh"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","1","τ_S","1","1.0","342.197619047619","K"
"reserve_heat_limit_extensive_highs_n1","r7-linked-dd5fa170-9213-410e-a3ca-484396856250","2","τ_S","1","1.0","342.197619047619","K"
