run_id,iteration,trial,status,radius,accepted,direction,prediction,ratio,reason,switches
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,11,local_checked,0.1,false,0.029012099163630012,8.080623867298686e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,12,local_checked,0.05,false,0.029010917286271365,8.080305867729648e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,13,local_checked,0.025,false,0.02499999866011393,6.980215394000039e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,14,local_checked,0.0125,false,0.012499999002741902,3.5515907071570485e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,15,local_checked,0.00625,false,0.006249997855061196,1.8371605214909104e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,16,local_checked,0.003125,false,0.0031249972636615553,9.800688802373558e-6,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,14,17,local_checked,0.0015625,true,0.0015624991710261327,5.432620729113602e-6,0.9994605118872538,"",""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,15,1,local_checked,0.003125,false,0.003124997743800151,8.979423522570418e-6,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,15,2,local_checked,0.0015625,true,0.0015624974971579775,4.589000101730412e-6,0.9992657743971218,"",""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,16,1,local_checked,0.003125,false,0.0031249978100618137,8.979898761661553e-6,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,16,2,local_checked,0.0015625,true,0.0015624974417960402,4.589216779558869e-6,0.999257032858178,"",""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,17,1,local_checked,0.003125,false,0.003124997878835245,8.980147991471954e-6,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,17,2,local_checked,0.0015625,true,0.0015624973860681735,4.589207861560585e-6,0.9987919624332966,"",""
r3-v2-20260917T090744-b1a0724b/single-source-schpd,18,1,local_checked,0.003125,false,0.0031249979486851487,8.982490580795865e-6,-Inf,actual_subproblem_rejected,""
