id,run_id,path,equation,residual,tolerance,pass
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/1,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/2,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/3,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/4,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/5,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/6,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/7,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/8,R8-E2-capacity,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/9,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/10,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/11,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/12,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/13,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/14,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/15,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/16,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/17,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/18,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/19,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/20,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/21,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/22,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/23,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/rows/24,R8-E1-balance,0.0,2.8e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/1,R7-B1-bounds,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/2,R7-B1-integer,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/3,R7-B1-inactive,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/4,R7-B1-bounds,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/5,R7-B1-integer,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/6,R7-B1-inactive,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/7,R7-B1-bounds,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/8,R7-B1-integer,0.0,1.0e-6,true
legacy_ua10_energy_economic_highs,r8-energy-41647084-fe10-439c-bc86-3120b16794a3,validation/primary/normal_check/shared/rows/9,R7-B1-inactive,0.0,1.0e-6,true
