id,run_id,path,equation,residual,tolerance,pass
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/277,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/278,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/279,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/280,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/281,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/282,6-13-zero,0.0,2.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/283,PCC-P,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/284,PCC-Q,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/285,6-22,0.0,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/286,root-voltage,0.0,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/287,6-18:19,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/288,6-20,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/289,6-22,0.0,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/290,6-18:19,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/291,6-20,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/292,6-22,0.0,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/293,6-18:19,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/294,6-20,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/295,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/296,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/297,R7-D-voltage,4.336808689942018e-18,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/298,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/299,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/300,R7-D-voltage,5.334274688628682e-17,1.0e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/301,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/302,6-24:25,0.0,2.05e-6,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/303,6-27:29,0.0,0.0001,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/304,6-27:29,0.0,0.0001,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/305,6-27:29,0.0,0.0001,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/306,6-27:29,0.0,0.0001,true
shift_four_ua10_detailed_threshold_highs,r8-445e3a56-98c4-4771-bd28-e51e1695095e,validation/evaluation/normal_check/normal_validation/rows/307,6-26,5.551115123125783e-17,2.05e-6,true
