run_id,equation,scope,entity,t,residual,unit,tolerance,pass
cf_ct_clarabel_socp,3-39:40,model,S2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,1,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,1,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,1,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,1,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,2,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,2,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,3,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,3,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,4,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,4,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,5,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,5,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,6,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,6,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,6,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,6,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,7,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,7,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,7,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,7,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,8,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,8,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,8,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,8,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,9,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,9,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,9,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,9,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,10,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,10,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,10,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,10,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,11,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,11,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,11,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,11,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,12,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,12,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,12,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,12,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,13,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,13,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,13,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,13,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,14,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,14,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,14,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,14,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,15,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,15,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,15,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,15,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,16,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,16,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,16,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,16,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,16,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,16,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,16,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,16,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,16,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,17,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,17,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,17,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,17,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,17,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,17,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,17,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,17,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,17,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,18,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,18,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,18,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,18,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,18,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,18,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,18,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,18,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,18,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,19,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,19,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,19,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,19,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,19,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,19,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,19,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,19,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,19,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,20,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,20,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,20,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,20,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,20,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,20,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,20,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,20,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,20,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,21,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,21,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,21,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,21,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,21,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,21,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,21,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,21,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,21,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,22,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,22,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,22,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,22,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,22,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,22,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,22,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,22,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,22,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,23,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,23,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,23,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,23,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,23,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,23,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,23,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,23,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,23,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,S2,24,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,24,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,24,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,24,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,S2,24,7.926409506641524e-17,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,S2,24,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,S2,24,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,S2,24,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,S2,24,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,1,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R2,1,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R2,1,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R2,1,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R2,1,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R2,1,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,2,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R2,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R2,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R2,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R2,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,3,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R2,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R2,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R2,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R2,3,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R2,3,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,4,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R2,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R2,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R2,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R2,4,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R2,4,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,2,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,2,5,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R2,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R2,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R2,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R2,5,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R2,5,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R2,6,0.0,K,0.0001,true
