run_id,equation,scope,entity,t,residual,tolerance,unit,pass
open_flexible--central_socp,devices,model,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,PV,model,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,demand,model,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
open_flexible--central_socp,demand,model,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
open_flexible--central_socp,heat_conversion,model,3,3,5.2388648974499574e-14,3.0e-6,MW,true
open_flexible--central_socp,R4-P2,model,3,3,0.0,1.2e-6,MWh,true
open_flexible--central_socp,devices,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,devices,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,devices,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,devices,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,devices,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,PV,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,demand,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
open_flexible--central_socp,demand,model,3,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
open_flexible--central_socp,heat_conversion,model,3,4,5.5202370452533955e-14,3.0e-6,MW,true
open_flexible--central_socp,R4-P2,model,3,4,0.0,1.2e-6,MWh,true
open_flexible--central_socp,energy,model,3,1,0.0,1.2e-6,MWh,true
open_flexible--central_socp,energy,model,3,2,0.0,1.2e-6,MWh,true
open_flexible--central_socp,energy,model,3,3,0.0,1.2e-6,MWh,true
open_flexible--central_socp,energy,model,3,4,0.0,1.2e-6,MWh,true
open_flexible--central_socp,energy,model,3,5,0.0,1.2e-6,MWh,true
open_flexible--central_socp,initial,model,3,0,0.0,1.2e-6,MWh,true
open_flexible--central_socp,terminal,model,3,4,0.0,1.2e-6,MWh,true
open_flexible--central_socp,grid,model,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_grid,model,1,1,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,root_voltage,model,1,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,P_branch,model,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,1,1,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,1,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,1,1,2.0936733791977746e-12,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,1,1,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,1,1,9.546132909675487e-8,1.0e-6,pu⁴,true
open_flexible--central_socp,P_branch,model,2,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,2,1,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,2,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,2,1,4.8941563692353474e-17,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,2,1,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,2,1,3.590454150286318e-7,1.0e-6,pu⁴,true
open_flexible--central_socp,voltage,model,1,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,1,1,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,1,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,voltage,model,2,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,2,1,3.1807889655510735e-13,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,2,1,2.055300374337321e-14,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,2,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,2,1,1.0169642905566434e-13,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,voltage,model,3,1,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,3,1,8.737732759556138e-13,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,3,1,1.8281209879233984e-13,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,3,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,3,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,R4-P4,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,R4-P4,heat,2,1,3.903127820947816e-18,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,grid,model,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_grid,model,1,2,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,root_voltage,model,1,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,P_branch,model,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,1,2,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,1,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,1,2,1.0392605948316173e-13,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,1,2,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,1,2,2.2008105648660403e-8,1.0e-6,pu⁴,true
open_flexible--central_socp,P_branch,model,2,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,2,2,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,2,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,2,2,3.305291966775731e-17,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,2,2,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,2,2,8.402459564151726e-8,1.0e-6,pu⁴,true
open_flexible--central_socp,voltage,model,1,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,1,2,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,voltage,model,2,2,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,2,2,1.4459822228474195e-12,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,2,2,1.730698917512541e-13,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,2,2,1.1102230246251565e-16,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,2,2,4.5602410736478305e-14,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,2,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,2,0.0,3.0e-6,MW,true
