run_id,parent,band,stage,node,t,mass_balance_min_kg_s,mass_balance_max_kg_s,gap_kg_s,materially_excludes_zero
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,2,1,-12.034008261411492,10.541765076726703,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,3,1,-4.246022536973033,10.887167386821135,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,1,2,-9.6201572753176,0.8546694565453867,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,2,2,-12.293190571608973,10.49392135212299,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,3,2,-5.502001956045275,10.528314985070354,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,1,3,-9.852746066011603,0.3313446774838793,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,2,3,-12.074274983336048,10.550356027108938,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,3,3,-4.280911337086473,10.877198045771115,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,1,4,-9.859391935488594,0.31639147116065,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,2,4,-12.0340738869581,10.541784776185377,0.0,false
import--fixed--socp--reference20--free_envelope,import--fixed--socp,reference20,free_envelope,3,4,-4.246022625144704,10.887167485107426,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,1,1,0.021525311961722582,2.19999999995224e-6,0.021525311961722582,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,2,1,0.4218431798093889,-0.15496377173869882,0.4218431798093889,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,3,1,0.13343625977697604,3.2999999999283602e-6,0.13343625977697604,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,2,2,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,1,3,0.02152531196172236,2.19999999995224e-6,0.02152531196172236,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,2,3,-4.399999999848969e-6,-0.02152421196172244,0.02152421196172244,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,3,3,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,2,4,0.03544604456713685,4.399999999793458e-6,0.03544604456713685,true
import--fixed--exact--reference10--fixed_envelope,import--fixed--exact,reference10,fixed_envelope,3,4,-3.2999999999283602e-6,-0.035447144567136935,0.035447144567136935,true
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,1,1,-0.25971065161136253,0.28123816357308506,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,2,1,-1.0939729838824857,0.9087336567955567,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,3,1,-1.6807608980201039,1.2659579342806282,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,1,2,-0.7381795590113631,0.7597070709730827,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,2,2,-1.7478804858969006,1.5187815096936956,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,3,2,-2.15922979639513,1.6248096080618981,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,1,3,-0.27300146136361636,0.2945289733253388,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,2,3,-1.1253418235179065,0.9355829882574216,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,3,3,-1.694051700598066,1.2759260371511312,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,1,4,-0.2597106682331748,0.2812381801948972,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,2,4,-1.0939902596329447,0.9087466177638629,0.0,false
import--fixed--exact--reference10--free_envelope,import--fixed--exact,reference10,free_envelope,3,4,-1.6807608980170228,1.2659579342783176,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,2,1,-4.39999999992836e-6,-0.10007554483273218,0.10007554483273218,true
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,3,1,0.10007664483273215,3.2999999999283602e-6,0.10007664483273215,true
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,2,2,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,2,3,-4.399999999848969e-6,4.3999999999599915e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,3,3,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,2,4,-4.400000000015503e-6,4.399999999793458e-6,0.0,false
import--fixed--exact--reference20--fixed_envelope,import--fixed--exact,reference20,fixed_envelope,3,4,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,1,1,-9.859391683763697,0.3163920368905341,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,2,1,-12.034027344696732,10.541770715375389,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,3,1,-4.2460220274586185,10.887166478394676,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,1,2,-9.620157230063697,0.8546695577155317,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,2,2,-12.29319799650983,10.49392382036719,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,3,2,-5.502002886589848,10.528314793851976,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,1,3,-9.85274627888757,0.3313441978618195,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,2,3,-12.074238363404996,10.550345183427904,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,3,3,-4.280910385122555,10.877198365699774,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,1,4,-9.859391675452791,0.3163920555900728,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,2,4,-12.034070486285188,10.541783653488702,0.0,false
import--fixed--exact--reference20--free_envelope,import--fixed--exact,reference20,free_envelope,3,4,-4.246022029528642,10.887166453459654,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,2,1,-4.400000000015503e-6,4.399999999793458e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,3,1,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,2,2,-4.399999999682436e-6,4.400000000126525e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,2,3,0.032598847735687664,4.399999999848969e-6,0.032598847735687664,true
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,3,3,-3.2999999999283602e-6,-0.03259994773568753,0.03259994773568753,true
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,2,4,0.035160872708246305,4.399999999848969e-6,0.035160872708246305,true
import--electric--socp--reference10--fixed_envelope,import--electric--socp,reference10,fixed_envelope,3,4,-3.2999999999283602e-6,-0.03516197270824639,0.03516197270824639,true
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,1,1,-0.2597104758595129,0.2812379878212464,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,2,1,-1.0939715626377464,0.9087325455372651,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,3,1,-1.6807607730835574,1.2659578405782186,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,1,2,-0.7381784827689567,0.7597059947306907,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,2,2,-1.7478780868092976,1.5187794251912603,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,3,2,-2.159228623017765,1.6248087280288739,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,1,3,-0.2730014577122913,0.2945289696740252,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,2,3,-1.1252766853056477,0.9355341331660316,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,3,3,-1.6940516835172055,1.2759260234034544,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,1,4,-0.259710397352324,0.28123790931405723,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,2,4,-1.093989182472249,0.9087457410611048,0.0,false
import--electric--socp--reference10--free_envelope,import--electric--socp,reference10,free_envelope,3,4,-1.680760736570638,1.265957813193529,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,2,1,-4.400000000015503e-6,4.399999999793458e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,3,1,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,2,2,-4.399999999682436e-6,4.400000000126525e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,2,3,-4.3999999999599915e-6,4.399999999848969e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,3,3,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,2,4,-4.3999999999599915e-6,4.399999999848969e-6,0.0,false
import--electric--socp--reference20--fixed_envelope,import--electric--socp,reference20,fixed_envelope,3,4,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,1,1,-9.859391771639617,0.3163918391697146,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,2,1,-12.034024313546032,10.541769845081156,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,3,1,-4.246021692453542,10.887166656656795,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,1,2,-9.620157768184896,0.8546683469428393,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,2,2,-12.293195286511583,10.493923207634582,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,3,2,-5.501999810552656,10.528315624944318,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,1,3,-9.852746280713228,0.3313441937540907,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,2,3,-12.074075545532358,10.550296332739874,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,3,3,-4.2809103413467815,10.877198365772598,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,1,4,-9.859391810893213,0.3163917508491268,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,2,4,-12.03406858581703,10.541783148678723,0.0,false
import--electric--socp--reference20--free_envelope,import--electric--socp,reference20,free_envelope,3,4,-4.246021591484189,10.887166745516762,0.0,false
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,1,1,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,2,1,-4.39999999992836e-6,-0.13343515977743073,0.13343515977743073,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,3,1,0.1334362597774308,3.2999999999283602e-6,0.1334362597774308,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,2,2,-4.399999999932236e-6,-0.2506261785916224,0.2506261785916224,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,3,2,0.25062727859162237,3.2999999999283602e-6,0.25062727859162237,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,2,3,-4.400000000039382e-6,-0.1400805646532476,0.1400805646532476,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,3,3,0.14008166465324767,3.2999999999283602e-6,0.14008166465324767,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,2,4,-4.39999999992836e-6,-0.13343515962299227,0.13343515962299227,true
import--electric--exact--reference10--fixed_envelope,import--electric--exact,reference10,fixed_envelope,3,4,0.13343625962299233,3.2999999999283602e-6,0.13343625962299233,true
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,1,1,-0.25971065161227735,0.2812381635739999,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,2,1,-1.093972983860012,0.9087336567789396,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,3,1,-1.6807608980210111,1.2659579342813088,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,1,2,-0.7381795576929796,0.7597070696547024,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,2,2,-1.7478804858822075,1.5187815096829282,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,3,2,-2.1592297963960934,1.6248096080626198,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,1,3,-0.27300146136391035,0.2945289733256329,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,2,3,-1.1253418235422816,0.9355829882761076,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,3,3,-1.694051700598361,1.2759260371509102,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,1,4,-0.2597106513034,0.2812381632651225,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,2,4,-1.0939902427031403,0.9087466008340661,0.0,false
import--electric--exact--reference10--free_envelope,import--electric--exact,reference10,free_envelope,3,4,-1.6807608980195754,1.265957934280232,0.0,false
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,1,1,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,2,1,-4.39999999992836e-6,-0.10007554483307306,0.10007554483307306,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,3,1,0.10007664483307299,3.2999999999283602e-6,0.10007664483307299,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,2,2,-4.399999999932236e-6,-0.15745795045359395,0.15745795045359395,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,3,2,0.15745905045359398,3.2999999999283602e-6,0.15745905045359398,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,1,3,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,2,3,-4.400000000039382e-6,-0.10505959848993572,0.10505959848993572,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,3,3,0.1050606984899356,3.2999999999283602e-6,0.1050606984899356,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,1,4,-3.300000000011627e-6,2.2000000000077513e-6,0.0,false
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,2,4,-4.39999999992836e-6,-0.10007554471724417,0.10007554471724417,true
import--electric--exact--reference20--fixed_envelope,import--electric--exact,reference20,fixed_envelope,3,4,0.10007664471724431,3.2999999999283602e-6,0.10007664471724431,true
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,1,1,-9.859391683763238,0.31639203689156326,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,2,1,-12.034027344637938,10.541770715357513,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,3,1,-4.2460220274610005,10.887166478393993,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,1,2,-9.620157230722889,0.8546695562323534,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,2,2,-12.293197996305416,10.49392382233412,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,3,2,-5.5020028865923765,10.528314793851255,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,1,3,-9.852746278887423,0.33134419786215036,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,2,3,-12.074238363466192,10.550345183446186,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,3,3,-4.280910385123329,10.877198365699554,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,1,4,-9.859391683917679,0.31639203654407627,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,2,4,-12.034070492633779,10.541783659837346,0.0,false
import--electric--exact--reference20--free_envelope,import--electric--exact,reference20,free_envelope,3,4,-4.246022027418801,10.887166478856232,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,2,1,0.0923818419950771,4.399999999848969e-6,0.0923818419950771,true
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,3,1,-3.2999999999283602e-6,-0.09238294199507724,0.09238294199507724,true
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,2,2,-4.400000000126525e-6,4.399999999682436e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,2,3,0.09197109840383366,4.39999999990448e-6,0.09197109840383366,true
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,3,3,-3.2999999999283602e-6,-0.09197219840383353,0.09197219840383353,true
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,2,4,0.09745485103605028,4.400000000015503e-6,0.09745485103605028,true
import--heat--socp--reference10--fixed_envelope,import--heat--socp,reference10,fixed_envelope,3,4,-3.2999999999283602e-6,-0.09745595103605043,0.09745595103605043,true
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,1,1,-0.25971066925145436,0.28123818121317634,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,2,1,-1.0939722188334577,0.9087330855499517,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,3,1,-1.680761028322849,1.265958032007143,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,1,2,-0.7381790442458571,0.7597065562075778,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,2,2,-1.7478752134598927,1.5187774151997113,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,3,2,-2.159229230842692,1.6248091838975591,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,1,3,-0.2730015846918631,0.2945290966535855,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,2,3,-1.1252750324593994,0.9355329251739027,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,3,3,-1.694051811226775,1.2759261191860227,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,1,4,-0.2597107506226989,0.28123826258442186,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,2,4,-1.0939896530999393,0.9087461815648322,0.0,false
import--heat--socp--reference10--free_envelope,import--heat--socp,reference10,free_envelope,3,4,-1.6807610793792294,1.2659580703011515,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,1,1,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,2,1,-4.3999999999599915e-6,4.399999999848969e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,3,1,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,1,2,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,2,2,-4.400000000126525e-6,4.399999999682436e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,3,2,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,1,3,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,2,3,-4.39999999990448e-6,4.39999999990448e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,3,3,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,1,4,-3.2999999999283602e-6,2.19999999995224e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,2,4,-4.399999999793458e-6,4.400000000015503e-6,0.0,false
import--heat--socp--reference20--fixed_envelope,import--heat--socp,reference20,fixed_envelope,3,4,-3.2999999999283602e-6,3.2999999999283602e-6,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,1,1,-9.859391674943652,0.31639205673563686,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,2,1,-12.034025403785495,10.541770118940217,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,3,1,-4.2460223544858335,10.887166560874347,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,1,2,-9.62015748744645,0.8546689786043385,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,2,2,-12.293186433066138,10.493920427938361,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,3,2,-5.502001402625643,10.528315210684898,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,1,3,-9.852746217223446,0.3313443366060971,0.0,false
import--heat--socp--reference20--free_envelope,import--heat--socp,reference20,free_envelope,2,3,-12.074071049426296,10.550294950105808,0.0,false
