run_id,parent,band,stage,equation,entity,t,residual,tolerance,normalized,unit,pass
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,1,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,1,1,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,2,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,2,1,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,3,1,2.4517477378361137e-14,1.1e-5,2.2288615798510125e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,3,1,2.049661108830991e-15,3.0e-6,6.832203696103303e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,3,1,2.049661108830991e-15,3.0e-6,6.832203696103303e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,4,1,2.0485170887442166e-14,1.1e-5,1.8622882624947423e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,4,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,4,1,1.712560286190165e-15,3.0e-6,5.70853428730055e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,4,1,1.712560286190165e-15,3.0e-6,5.70853428730055e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,5,1,1.6319750685020673e-13,1.1e-5,1.483613698638243e-8,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,5,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,5,1,1.3643311572677281e-14,3.0e-6,4.54777052422576e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,5,1,1.3643311572677281e-14,3.0e-6,4.54777052422576e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,6,1,1.3458470856544667e-14,1.1e-5,1.2234973505949699e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,6,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,6,1,1.125128163607134e-15,3.0e-6,3.75042721202378e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,6,1,1.125128163607134e-15,3.0e-6,3.75042721202378e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,1,1,1.1102230246251565e-16,1.1e-5,1.0092936587501423e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,1,1,2.177397706581985e-10,3.0e-6,7.257992355273284e-5,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,1,1.8260483309129926e-7,3.0e-6,0.06086827769709975,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,2,1,2.7755575615628914e-16,1.1e-5,2.5232341468753557e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,2,1,5.740020403433022e-10,3.0e-6,0.00019133401344776738,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,3,1,1.3051679135151297e-16,1.1e-5,1.1865162850137543e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,3,1,6.938893903907228e-18,3.0e-6,2.3129646346357427e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,1,2,4.0115480381963664e-18,3.0e-6,1.3371826793987887e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,2,2,4.0115480381963664e-18,3.0e-6,1.3371826793987887e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,3,2,1.193067459510858e-13,1.1e-5,1.0846067813735073e-8,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,3,2,9.974043961510771e-15,3.0e-6,3.3246813205035903e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,3,2,9.974043961510771e-15,3.0e-6,3.3246813205035903e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,4,2,8.538524687953567e-14,1.1e-5,7.76229517086688e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,4,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,4,2,7.138206639129182e-15,3.0e-6,2.3794022130430606e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,4,2,7.138206639129182e-15,3.0e-6,2.3794022130430606e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,5,2,1.3228947629341037e-13,1.1e-5,1.202631602667367e-8,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,5,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,5,2,1.1059400218129106e-14,3.0e-6,3.6864667393763686e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,5,2,1.1059400218129106e-14,3.0e-6,3.6864667393763686e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,6,2,6.247076953965341e-14,1.1e-5,5.67916086724122e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,6,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,6,2,5.222556333515025e-15,3.0e-6,1.7408521111716748e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,6,2,5.222556333515025e-15,3.0e-6,1.7408521111716748e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,1,2,1.1102230246251565e-16,1.1e-5,1.0092936587501423e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,1,2,2.1773956249138138e-10,3.0e-6,7.25798541637938e-5,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,2,1.5329392959760321e-7,3.0e-6,0.0510979765325344,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,2,2,1.1102230246251565e-16,1.1e-5,1.0092936587501423e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,2,2,5.679716141848701e-10,3.0e-6,0.00018932387139495668,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,3,2,1.94917291113695e-16,1.1e-5,1.7719753737608637e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,1,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,1,3,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,2,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,2,3,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,3,3,1.706941991703258e-14,1.1e-5,1.5517654470029618e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,3,3,1.4270035050639236e-15,3.0e-6,4.756678350213079e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,3,3,1.4270035050639236e-15,3.0e-6,4.756678350213079e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,4,3,6.138302504877489e-15,1.1e-5,5.580275004434081e-10,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,4,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,4,3,5.13162089407758e-16,3.0e-6,1.7105402980258599e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,4,3,5.13162089407758e-16,3.0e-6,1.7105402980258599e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,4,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,5,3,1.6313745885042365e-13,1.1e-5,1.4830678077311242e-8,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,5,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,5,3,1.3638291559895417e-14,3.0e-6,4.546097186631805e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,5,3,1.3638291559895417e-14,3.0e-6,4.546097186631805e-9,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,5,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,6,3,1.4374321700231188e-16,1.1e-5,1.3067565182028352e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,6,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,6,3,1.2016932941393273e-17,3.0e-6,4.0056443137977575e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,6,3,1.2016932941393273e-17,3.0e-6,4.0056443137977575e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,6,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,1,3,5.551115123125783e-17,1.1e-5,5.046468293750712e-12,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,1,3,2.1773972208594117e-10,3.0e-6,7.257990736198039e-5,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,1,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,1,3,1.780834255867084e-7,3.0e-6,0.059361141862236136,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,2,3,1.1102230246251565e-16,1.1e-5,1.0092936587501423e-11,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,2,3,5.691575197253051e-10,3.0e-6,0.00018971917324176837,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,2,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC5_mass,3,3,7.841744752794724e-17,1.1e-5,7.128858866177022e-12,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_node_heat,3,3,1.3877787807814457e-17,3.0e-6,4.625929269271485e-12,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,port_mass,3,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC3_envelope,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,1,4,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,1,4,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,1,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,1,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,1,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,2,4,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,2,4,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,2,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,2,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,2,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,pipe_mass,3,4,2.4516703740884742e-14,1.1e-5,2.22879124917134e-9,kg/s,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,frozen_loss,3,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_in,3,4,2.049596432737964e-15,3.0e-6,6.831988109126547e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,R4-HC1_H_out,3,4,2.049596432737964e-15,3.0e-6,6.831988109126547e-10,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,4,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference10--free_envelope,import--fixed--socp,reference10,free_envelope,loss_mass_envelope,3,4,0.0,3.0e-6,0.0,MW,true
