run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,S,1.0,1.0,347.53058607751325,347.53058607751325,0.1460107926682769
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,R,1.0,1.0,312.7869035850304,312.7869035850304,0.1460107926682769
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,S,2.0,1.0,352.4879120774409,352.48791207744085,0.16707787959207482
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,R,2.0,1.0,312.7445031422468,312.7445031422468,0.16707787959207482
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,S,3.0,1.0,362.40256408945,362.40256408945,0.13825492006235185
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,R,3.0,1.0,312.7445031422468,312.7445031422468,0.13825492006235185
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,S,4.0,1.0,357.8410481630379,357.84104816303795,0.12635922968351776
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,1,R,4.0,1.0,312.7445031422468,312.7445031422468,0.12635922968351776
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,S,1.0,2.0,348.71428571425355,348.7142857142536,0.2999999999998649
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,R,1.0,2.0,312.91446912564527,312.9144691256453,0.2999999999998649
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,S,2.0,2.0,351.09523809531754,351.09523809531754,0.3200000000003337
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,R,2.0,2.0,312.91446912564527,312.9144691256453,0.3200000000003337
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,S,3.0,2.0,353.4761904762226,353.47619047622254,0.3400000000001349
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,R,3.0,2.0,312.91446912564527,312.9144691256453,0.3400000000001349
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,S,4.0,2.0,351.095238095249,351.09523809524904,0.32000000000004575
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,1,initial subproblem / diagnostic,2,R,4.0,2.0,312.91446912564527,312.9144691256453,0.32000000000004575
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,S,1.0,1.499999999806364,345.95373826353875,345.9537382633939,0.07799682454412198
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,R,1.0,1.499999999806364,312.80260222862523,312.8026022286266,0.07799682454412198
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,S,2.0,1.4999999998861615,355.9724606175547,355.9724606177469,0.06720640409043138
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,R,2.0,1.4999999998861615,312.8037921681465,312.80379216815066,0.06720640409043138
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,S,3.0,1.2416832041378816,362.55978253497335,362.5597825349817,0.1051914965280016
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,R,3.0,1.2416832041378816,312.787086693617,312.78708669361936,0.1051914965280016
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,S,4.0,1.1951958335226498,362.0372370375582,362.0372370375594,0.06320900897739332
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,1,R,4.0,1.1951958335226498,312.76438175271767,312.7643817527196,0.06320900897739332
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,S,1.0,2.117311099539436,346.7355107817945,346.73551078179446,0.2999999999965445
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,R,1.0,2.117311099539436,312.9168336411449,312.91683364114493,0.2999999999965445
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,S,2.0,2.031921448671137,350.4967626001939,350.4967626001938,0.3199999999844356
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,R,2.0,2.031921448671137,312.9175041376257,312.9175041376257,0.3199999999844356
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,S,3.0,1.7416832041801253,359.47939462154966,359.47939462152306,0.34000000000239106
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,R,3.0,1.7416832041801253,312.9088111844768,312.90881118447635,0.34000000000239106
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,S,4.0,1.69519583358337,357.944940685381,357.9449406854011,0.3200000000021217
r3-v2-20260917T090744-b1a0724b/two-source-case_fixed,2962,verified final,2,R,4.0,1.69519583358337,312.90047193563134,312.9004719356302,0.3200000000021217
