run_id,parent,case,policy,electric,band,stage,status,saved,termination,independent_checked,pass,detailed_temperature_pass,parent_model_A1,parent_electric_A1,operating_cost,cost_change,max_mass_change_kg_s,max_normalized_residual,elapsed_sec,input_sha256
import--electric--socp--reference20--free_mixing,import--electric--socp,import,electric,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273401224114,0.0,0.9096249301042798,0.1000002736682252,0.1679999828338623,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference10--fixed_envelope,import--electric--exact,import,electric,exact,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.79273233362952,0.0,NaN,NaN,0.057000160217285156,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference10--free_envelope,import--electric--exact,import,electric,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273233362952,0.0,0.8365808181210972,0.06086822470701342,0.0970001220703125,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference10--fixed_mixing,import--electric--exact,import,electric,exact,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.79273233362952,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference10--free_mixing,import--electric--exact,import,electric,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273233362952,0.0,0.7864863192132225,0.10000000031595846,0.28299999237060547,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference20--fixed_envelope,import--electric--exact,import,electric,exact,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.79273233362952,0.0,NaN,NaN,0.056999921798706055,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference20--free_envelope,import--electric--exact,import,electric,exact,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273233362952,0.0,1.3647404936313556,0.05481400937681303,0.10500001907348633,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference20--fixed_mixing,import--electric--exact,import,electric,exact,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.79273233362952,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--electric--exact--reference20--free_mixing,import--electric--exact,import,electric,exact,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273233362952,0.0,0.6030622454283672,0.10000000031595846,0.15799999237060547,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference10--fixed_envelope,import--heat--socp,import,heat,socp,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.79273413857504,0.0,NaN,NaN,0.06099987030029297,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference10--free_envelope,import--heat--socp,import,heat,socp,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273413857504,0.0,0.44069081630583806,0.06086810802591722,0.09599995613098145,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference10--fixed_mixing,import--heat--socp,import,heat,socp,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.79273413857504,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference10--free_mixing,import--heat--socp,import,heat,socp,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273413857504,0.0,1.134667458734087,0.10000032708383047,0.19099998474121094,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference20--fixed_envelope,import--heat--socp,import,heat,socp,reference20,fixed_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273413857504,0.0,9.457237630794424e-7,0.08597488755267658,0.0989999771118164,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference20--free_envelope,import--heat--socp,import,heat,socp,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273413857504,0.0,0.30537166399467774,0.05481404427706095,0.0989999771118164,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference20--fixed_mixing,import--heat--socp,import,heat,socp,reference20,fixed_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273413857504,0.0,1.09999999997612e-6,0.10000548854804947,0.12899994850158691,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--socp--reference20--free_mixing,import--heat--socp,import,heat,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273413857504,0.0,1.1346674587341823,0.10000000486343197,0.15900015830993652,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference10--fixed_envelope,import--heat--exact,import,heat,exact,reference10,fixed_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927323567859,0.0,6.62551473538324e-7,0.06023195213984764,0.09800004959106445,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference10--free_envelope,import--heat--exact,import,heat,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927323567859,0.0,0.3395036388574979,0.06086822467419031,0.10100007057189941,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference10--fixed_mixing,import--heat--exact,import,heat,exact,reference10,fixed_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927323567859,0.0,1.1000000000316312e-6,0.10004400621710374,0.11999988555908203,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference10--free_mixing,import--heat--exact,import,heat,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927323567859,0.0,0.9087660878980552,0.10000460846463591,0.2200000286102295,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference20--fixed_envelope,import--heat--exact,import,heat,exact,reference20,fixed_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927323567859,0.0,8.737350988501578e-7,0.07943046353183253,0.0969998836517334,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference20--free_envelope,import--heat--exact,import,heat,exact,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927323567859,0.0,0.5013749458780024,0.05481400940844937,0.09900021553039551,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference20--fixed_mixing,import--heat--exact,import,heat,exact,reference20,fixed_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927323567859,0.0,1.09999999997612e-6,0.10010462403897691,0.13199996948242188,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--heat--exact--reference20--free_mixing,import--heat--exact,import,heat,exact,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927323567859,0.0,0.9087660878988615,0.10000409230344805,0.15799999237060547,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference10--fixed_envelope,import--joint--socp,import,joint,socp,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.79273357639244,0.0,NaN,NaN,0.05299997329711914,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference10--free_envelope,import--joint--socp,import,joint,socp,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273357639244,0.0,1.1599685698157467,0.06086866389146795,0.09500002861022949,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference10--fixed_mixing,import--joint--socp,import,joint,socp,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.79273357639244,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference10--free_mixing,import--joint--socp,import,joint,socp,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273357639244,0.0,1.6696267198888763,0.10000004393221779,0.21399998664855957,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference20--fixed_envelope,import--joint--socp,import,joint,socp,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.79273357639244,0.0,NaN,NaN,0.054000139236450195,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference20--free_envelope,import--joint--socp,import,joint,socp,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.79273357639244,0.0,1.3478568652012,0.05481399402235525,0.0970001220703125,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference20--fixed_mixing,import--joint--socp,import,joint,socp,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.79273357639244,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--socp--reference20--free_mixing,import--joint--socp,import,joint,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.79273357639244,0.0,1.6696267206079944,0.10000000258969521,0.1550002098083496,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference10--fixed_envelope,import--joint--exact,import,joint,exact,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.7927322627555,0.0,NaN,NaN,0.056999921798706055,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference10--free_envelope,import--joint--exact,import,joint,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927322627555,0.0,0.9586242525851899,0.06086822379628887,0.10099983215332031,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference10--fixed_mixing,import--joint--exact,import,joint,exact,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.7927322627555,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference10--free_mixing,import--joint--exact,import,joint,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927322627555,0.0,1.0797855961659066,0.10000077136732935,0.19099998474121094,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference20--fixed_envelope,import--joint--exact,import,joint,exact,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.7927322627555,0.0,NaN,NaN,0.05499982833862305,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference20--free_envelope,import--joint--exact,import,joint,exact,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.7927322627555,0.0,1.3448042874818984,0.05481400974663835,0.09800004959106445,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference20--fixed_mixing,import--joint--exact,import,joint,exact,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.7927322627555,NaN,NaN,NaN,0.0,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
import--joint--exact--reference20--free_mixing,import--joint--exact,import,joint,exact,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.7927322627555,0.0,1.0797864832535884,0.10000000031595846,0.15600013732910156,ee4ea767dcf6fff220b530565a40fdc149dd16eaf739af660873c928f514793c
electric_bottleneck--fixed--socp--reference10--fixed_envelope,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,192.03418770604551,0.0,NaN,NaN,0.0559999942779541,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference10--free_envelope,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03418770604551,0.0,0.6453566660912635,0.06420409598458962,0.10299992561340332,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference10--fixed_mixing,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,192.03418770604551,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference10--free_mixing,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03418770604551,0.0,1.154418885555549,0.1000001672140279,0.1679999828338623,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference20--fixed_envelope,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference20,fixed_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03418770604551,0.0,9.369351835795825e-7,0.08517592577996205,0.0989999771118164,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference20--free_envelope,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03418770604551,0.0,0.3895840859626676,0.05387715805907663,0.09400010108947754,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference20--fixed_mixing,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference20,fixed_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03418770604551,0.0,1.09999999997612e-6,0.10000198699344764,0.12399983406066895,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--socp--reference20--free_mixing,electric_bottleneck--fixed--socp,electric_bottleneck,fixed,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03418770604551,0.0,1.1544188855720805,0.10000000635890238,0.16499996185302734,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference10--fixed_envelope,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,192.0341765466087,0.0,NaN,NaN,0.053999900817871094,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference10--free_envelope,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.0341765466087,0.0,0.9589190155561397,0.06420433781574475,0.09999990463256836,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference10--fixed_mixing,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,192.0341765466087,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference10--free_mixing,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.0341765466087,0.0,1.1078837177736562,0.10000002302641466,0.18799996376037598,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference20--fixed_envelope,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,192.0341765466087,0.0,NaN,NaN,0.057000160217285156,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference20--free_envelope,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.0341765466087,0.0,1.2912025713011577,0.053876634461636236,0.10099983215332031,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference20--fixed_mixing,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,192.0341765466087,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--fixed--exact--reference20--free_mixing,electric_bottleneck--fixed--exact,electric_bottleneck,fixed,exact,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.0341765466087,0.0,1.1078837177736562,0.29302378663942363,0.15899991989135742,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference10--fixed_envelope,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,false,191.8035232459669,0.0,NaN,NaN,0.05299997329711914,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference10--free_envelope,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,false,191.8035232459669,0.0,0.9586253395787252,0.06086833683596526,0.0969998836517334,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference10--fixed_mixing,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,false,191.8035232459669,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference10--free_mixing,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,false,191.8035232459669,0.0,1.0797865919788248,0.10000011644676712,0.18800020217895508,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference20--fixed_envelope,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,false,191.8035232459669,0.0,NaN,NaN,0.05800008773803711,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference20--free_envelope,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,false,191.8035232459669,0.0,1.2949051533795404,0.054814139509229406,0.10299992561340332,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference20--fixed_mixing,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,false,191.8035232459669,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--socp--reference20--free_mixing,electric_bottleneck--electric--socp,electric_bottleneck,electric,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,false,191.8035232459669,0.0,1.079788276934925,0.1000000004122703,0.15700006484985352,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference10--fixed_envelope,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.80351862143272,0.0,NaN,NaN,0.05499982833862305,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference10--free_envelope,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.80351862143272,0.0,1.706944767837216,0.060868473395684124,0.10599994659423828,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference10--fixed_mixing,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.80351862143272,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference10--free_mixing,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.80351862143272,0.0,2.2018185287392003,0.10000915552181114,0.1919999122619629,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference20--fixed_envelope,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference20,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,191.80351862143272,0.0,NaN,NaN,0.054000139236450195,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference20--free_envelope,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,191.80351862143272,0.0,1.076562288378443,0.054814075740023685,0.10099983215332031,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference20--fixed_mixing,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference20,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,191.80351862143272,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--electric--exact--reference20--free_mixing,electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,191.80351862143272,0.0,2.441325895838676,0.10000000031595846,0.14999985694885254,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference10--fixed_envelope,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,192.03417672801856,0.0,NaN,NaN,0.056999921798706055,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference10--free_envelope,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03417672801856,0.0,0.6008930476940721,0.06420493963456299,0.09800004959106445,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference10--fixed_mixing,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,192.03417672801856,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference10--free_mixing,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03417672801856,0.0,1.2286065978120229,0.10000002574132917,0.16499996185302734,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference20--fixed_envelope,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference20,fixed_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03417672801856,0.0,9.285369723349449e-7,0.08441245203044954,0.09800004959106445,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference20--free_envelope,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference20,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.03417672801856,0.0,0.3423301016446594,0.0538737737039932,0.10400009155273438,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference20--fixed_mixing,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference20,fixed_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03417672801856,0.0,1.09999999997612e-6,0.10004101511640329,0.13199996948242188,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--socp--reference20--free_mixing,electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,reference20,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.03417672801856,0.0,1.2286065978120229,0.10000000031595846,0.15899991989135742,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--exact--reference10--fixed_envelope,electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,reference10,fixed_envelope,solver_infeasible,true,INFEASIBLE,false,false,false,true,true,192.0341765466087,0.0,NaN,NaN,0.0559999942779541,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--exact--reference10--free_envelope,electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,reference10,free_envelope,compatible_candidate,true,OPTIMAL,true,true,false,true,true,192.0341765466087,0.0,0.9589190155591805,0.06420433781285242,0.10000014305114746,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--exact--reference10--fixed_mixing,electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,reference10,fixed_mixing,necessary_condition_infeasible,false,NOT_SOLVED,false,false,false,true,true,192.0341765466087,NaN,NaN,NaN,0.0,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
electric_bottleneck--heat--exact--reference10--free_mixing,electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,reference10,free_mixing,compatible_candidate,true,OPTIMAL,true,true,true,true,true,192.0341765466087,0.0,0.7557562697265559,0.10000019370903779,0.16499996185302734,29325aa5fc3ec9f6866ffc43e81b71d7864c8ee90626ffd45be9beece58358f9
