run_id,parent,band,stage,equation,entity,t,residual,tolerance,normalized,unit,pass
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,3,1,5.783808818322702e-14,1.1e-5,5.258008016657002e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,3,1,5.783808818322702e-14,1.1e-5,5.258008016657002e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,3,1,1.9341056688471112e-14,3.0e-6,6.447018896157037e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,3,1,1.9341056688471112e-14,3.0e-6,6.447018896157037e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,1,9.670528344235556e-15,3.0e-6,3.2235094480785186e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,1,9.670528344235556e-15,3.0e-6,3.2235094480785186e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,4,1,5.015808463440408e-13,1.1e-5,4.5598258758549164e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,4,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,4,1,5.015808463440408e-13,1.1e-5,4.5598258758549164e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,4,1,1.6772863501744721e-13,3.0e-6,5.5909545005815734e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,4,1,1.6772863501744721e-13,3.0e-6,5.5909545005815734e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,1,8.386431750872361e-14,3.0e-6,2.7954772502907867e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,1,8.386431750872361e-14,3.0e-6,2.7954772502907867e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,5,1,5.686669852432563e-13,1.1e-5,5.169699865847785e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,5,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,5,1,5.686669852432563e-13,1.1e-5,5.169699865847785e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,5,1,1.901622398653449e-13,3.0e-6,6.33874132884483e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,5,1,1.901622398653449e-13,3.0e-6,6.33874132884483e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,5,1,9.508111993267245e-14,3.0e-6,3.169370664422415e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,5,1,9.508111993267245e-14,3.0e-6,3.169370664422415e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,6,1,8.385213358892625e-13,1.1e-5,7.622921235356932e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,6,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,6,1,8.385213358892625e-13,1.1e-5,7.622921235356932e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,6,1,2.8040153472136933e-13,3.0e-6,9.346717824045644e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,6,1,2.8040153472136933e-13,3.0e-6,9.346717824045644e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,6,1,1.4020076736068467e-13,3.0e-6,4.673358912022822e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,6,1,1.4020076736068467e-13,3.0e-6,4.673358912022822e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,1,1,2.4330537584660306e-13,1.1e-5,2.2118670531509368e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,1,1,2.177397706581985e-10,3.0e-6,7.257992355273284e-5,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,1,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,1,1,8.740726624711925e-7,1.1e-5,0.07946115113374477,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,1,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,1,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,1,1,9.099739339986585e-7,1.1e-5,0.08272490309078713,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,1,1,3.803691044114392e-8,3.0e-6,0.012678970147047974,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,2,1,7.632783294297951e-14,1.1e-5,6.938893903907228e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,2,1,5.740020403433022e-10,3.0e-6,0.00019133401344776738,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,2,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,2,1,4.685767311940481e-7,1.1e-5,0.042597884654004374,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,2,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,2,1,1.1442077507695103e-8,1.1e-5,0.0010401888643359184,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,2,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,3,1,4.9868376385536755e-14,1.1e-5,4.533488762321523e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,3,1,6.938893903907228e-18,3.0e-6,2.3129646346357427e-12,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,3,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,3,1,4.4825834377704155e-8,1.1e-5,0.004075075852518559,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,3,1,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,3,1,4.660589465466103e-7,1.1e-5,0.04236899514060093,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,3,1,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,1,2,4.0115480381963664e-18,3.0e-6,1.3371826793987887e-12,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,1,2,5.173394379553997e-8,1.1e-5,0.004703085799594543,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,2,2,4.0115480381963664e-18,3.0e-6,1.3371826793987887e-12,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,2,2,3.453666288510959e-7,1.1e-5,0.03139696625919054,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,3,2,9.327622821192625e-14,1.1e-5,8.479657110175114e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,3,2,9.327622821192625e-14,1.1e-5,8.479657110175114e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,3,2,3.119157071406814e-14,3.0e-6,1.0397190238022712e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,3,2,3.119157071406814e-14,3.0e-6,1.0397190238022712e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,2,1.559578535703407e-14,3.0e-6,5.198595119011356e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,2,1.559578535703407e-14,3.0e-6,5.198595119011356e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,4,2,7.717039701818837e-13,1.1e-5,7.015490638017124e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,4,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,4,2,7.717039701818837e-13,1.1e-5,7.015490638017124e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,4,2,2.580578076288219e-13,3.0e-6,8.60192692096073e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,4,2,2.580578076288219e-13,3.0e-6,8.60192692096073e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,2,1.2902890381441094e-13,3.0e-6,4.300963460480365e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,2,1.2902890381441094e-13,3.0e-6,4.300963460480365e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,5,2,5.902180060545903e-13,1.1e-5,5.3656182368599125e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,5,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,5,2,5.902180060545903e-13,1.1e-5,5.3656182368599125e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,5,2,1.97368901224655e-13,3.0e-6,6.578963374155167e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,5,2,1.97368901224655e-13,3.0e-6,6.578963374155167e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,5,2,9.86844506123275e-14,3.0e-6,3.2894816870775835e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,5,2,9.86844506123275e-14,3.0e-6,3.2894816870775835e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,6,2,1.06694938642607e-12,1.1e-5,9.699539876600636e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,6,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,6,2,1.06694938642607e-12,1.1e-5,9.699539876600636e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,6,2,3.567878748208778e-13,3.0e-6,1.1892929160695926e-7,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,6,2,3.567878748208778e-13,3.0e-6,1.1892929160695926e-7,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,6,2,1.783939374104389e-13,3.0e-6,5.946464580347963e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,6,2,1.783939374104389e-13,3.0e-6,5.946464580347963e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,1,2,3.823608096809039e-13,1.1e-5,3.4760073607354905e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,1,2,2.1773956249138138e-10,3.0e-6,7.25798541637938e-5,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,1,2,7.849942763593631e-7,1.1e-5,0.07136311603266937,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,1,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,1,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,1,2,7.332582048751951e-7,1.1e-5,0.06665983680683592,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,1,2,3.065019296378315e-8,3.0e-6,0.010216730987927717,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,2,2,5.917488721252084e-14,1.1e-5,5.379535201138258e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,2,2,5.679716141848701e-10,3.0e-6,0.00018932387139495668,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,2,2,3.969589486008118e-7,1.1e-5,0.03608717714552835,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,2,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,2,2,1.0332638611387779e-7,1.1e-5,0.009393307828534345,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,2,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC5_mass,3,2,8.632684539068537e-14,1.1e-5,7.847895035516852e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_node_heat,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,3,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_source,3,2,4.099324968365181e-8,1.1e-5,0.0037266590621501646,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,port_mass,3,2,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_m_load,3,2,3.043750291809033e-7,1.1e-5,0.02767045719826394,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC3_envelope,3,2,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,1,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,1,3,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,1,3,1.5271974029840152e-7,1.1e-5,0.013883612754400138,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,1,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,2,3,0.0,1.1e-5,0.0,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,2,3,2.927345865710862e-18,3.0e-6,9.75781955236954e-13,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,2,3,1.4269843612302324e-7,1.1e-5,0.012972585102093022,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,2,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,3,3,8.882852866917286e-14,1.1e-5,8.075320788106624e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,3,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,3,3,8.882852866917286e-14,1.1e-5,8.075320788106624e-9,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,3,3,2.97042599869714e-14,3.0e-6,9.901419995657133e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,3,3,2.97042599869714e-14,3.0e-6,9.901419995657133e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,3,1.48521299934857e-14,3.0e-6,4.950709997828567e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,3,3,1.48521299934857e-14,3.0e-6,4.950709997828567e-9,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,4,3,5.456390390744087e-13,1.1e-5,4.960354900676443e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,4,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,4,3,5.456390390744087e-13,1.1e-5,4.960354900676443e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,4,3,1.8246169466648225e-13,3.0e-6,6.082056488882741e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_out,4,3,1.8246169466648225e-13,3.0e-6,6.082056488882741e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,3,9.123084733324112e-14,3.0e-6,3.0410282444413706e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,loss_mass_envelope,4,3,9.123084733324112e-14,3.0e-6,3.0410282444413706e-8,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,pipe_mass,5,3,5.040590508887772e-13,1.1e-5,4.582355008079793e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,frozen_loss,5,3,0.0,3.0e-6,0.0,MW,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,fixed_mass_pipe,5,3,5.040590508887772e-13,1.1e-5,4.582355008079793e-8,kg/s,true
import--fixed--socp--reference20--fixed_envelope,import--fixed--socp,reference20,fixed_envelope,R4-HC1_H_in,5,3,1.685573466172071e-13,3.0e-6,5.6185782205735695e-8,MW,true
