run_id,parent,band,stage,variable,entity,t,value,old_value,unit
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,4,3,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,4,4,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,5,1,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,5,2,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,5,3,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,5,4,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,6,1,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,6,2,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,6,3,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S_out,6,4,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,1,1,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,1,2,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,1,3,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,1,4,1.1478437211959563e-6,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,2,1,0.64184180176444,0.9660762637660805,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,2,2,0.7734177966943253,1.2797504659950305,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,2,3,0.6553507237703687,0.9878770990499697,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,2,4,0.9368920392352307,0.9710211176621386,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,3,1,1.2659472664573386,2.210981921975096,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,3,2,1.6247984183473279,2.75946587708151,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,3,3,1.2759153536354704,2.228439476032478,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_load,3,4,1.8690113539530149,2.2162964993754892,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,1,1,0.14061876435431653,0.3519991699934482,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,1,2,0.37984968958704274,1.0524627757250307,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,1,3,0.21499508651479451,0.38296033048233546,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,1,4,0.2970640097631662,0.363503505549332,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,2,1,0.18271191027628125,0.471176613127873,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,2,2,0.48341649996674463,0.9895062494025602,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,2,3,0.20259179459332002,0.4907022459636794,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,2,4,0.2986938067725858,0.47624974405939635,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,3,1,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,3,2,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,3,3,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,3,4,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,4,1,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,4,2,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,4,3,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,4,4,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,5,1,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,5,2,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,5,3,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,5,4,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,6,1,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,6,2,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,6,3,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,m_pipe,6,4,0.0,0.0,kg/s
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,1,1,295.203871055081,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,1,2,298.66319795787376,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,1,3,293.6850424979928,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,1,4,318.9518115052556,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,2,1,296.1229751939413,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,2,2,299.0034961738422,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,2,3,294.286267973663,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,2,4,319.38667403084094,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,3,1,293.8566579969557,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,3,2,295.42184554721547,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,3,3,293.7876694729244,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R,3,4,320.273379953345,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,1,1,355.20349987276524,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,1,2,358.66319795787376,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,1,3,334.78273115919217,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,1,4,347.35306614027695,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,2,1,333.66115325189884,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,2,2,334.2797258655917,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,2,3,335.0579464223125,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,2,4,346.7427403489612,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,3,1,333.60991453557097,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,3,2,333.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,3,3,333.9080307580082,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_source,3,4,347.6959888823455,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,1,1,295.20388105508096,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,1,2,298.66320795787374,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,1,3,293.6850524979928,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,1,4,318.95181369157245,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,2,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,2,2,295.15446043889864,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,2,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,2,4,319.8408760897507,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,3,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,3,2,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,3,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,3,4,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,4,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,4,2,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,4,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,4,4,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,5,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,5,2,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,5,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,5,4,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,6,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,6,2,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,6,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_R_out,6,4,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,1,1,355.2035098727652,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,1,2,358.66320795787374,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,1,3,334.78274115919214,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,1,4,347.35306625700304,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,2,1,336.96929935190803,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,2,2,341.4093109346728,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,2,3,334.63754117593254,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,2,4,346.6455198625445,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,3,1,333.8566479969552,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,3,2,335.42185554721544,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,3,3,333.7876594729244,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_S,3,4,347.36682897111507,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,1,1,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,1,2,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,1,3,293.15,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,1,4,318.3557797510216,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,2,1,296.96929935190803,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,2,2,301.4093109346728,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,2,3,294.63754117593254,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,2,4,319.2418682500953,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,3,1,293.8566479969552,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,3,2,295.42185554721544,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,3,3,293.7876594729244,NaN,K
import--heat--socp--reference20--free_mixing,import--heat--socp,reference20,free_mixing,τ_load,3,4,320.27337994898176,NaN,K
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,1,1,0.31896792954913616,0.31896736278816895,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,1,2,0.911549656003396,0.9115495622506771,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,1,3,0.33488825704418396,0.33488770112713767,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,1,4,0.3189677747951802,0.31896720803389456,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,2,1,1.0062755148522091,1.00627550334389,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,2,2,1.1565755356535994,1.156575529638706,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,2,3,1.0163130954499848,1.0163130900969137,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,2,4,1.0062880194855965,1.0062880079998524,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,3,1,1.750080298391169,1.7500803550099646,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,3,2,1.7400593543737395,1.74005910981737,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,3,3,1.7492205496853601,1.7492206220761328,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_source,3,4,1.7500797762116123,1.75007983281361,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,1,1,5.510287967079037e-7,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,1,2,6.62551473538324e-7,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,1,3,5.500353487239234e-7,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,1,4,5.510283339199339e-7,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,2,1,0.9714917864710814,0.9714920678411281,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,2,2,1.2746191159597333,1.274619271291588,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,2,3,0.9869680924900449,0.9869683961357638,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,2,4,0.971502180577644,0.9715024619438706,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,3,1,2.1038314052914115,2.1038311533008955,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,3,2,2.5335647675187056,2.533564930415165,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,3,3,2.1134532596529194,2.1134530171644204,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_load,3,4,2.1038328388851864,2.1038325869034864,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,1,1,0.31896737851218726,0.31896736278816895,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,1,2,0.9115489934476473,0.9115495622506771,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,1,3,0.33488770700073844,0.33488770112713767,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,1,4,0.31896722375869413,0.31896720803389456,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,2,1,0.35375110689355926,0.3537507982909308,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,2,2,0.7935054131417127,0.793505820597795,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,2,3,0.36423270996091334,0.3642323950882876,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,2,4,0.3537530626668909,0.3537527540898764,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,3,1,-1.1700424677026372e-13,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,3,2,-1.1214978724916784e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,3,3,-1.2664493872193471e-13,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,3,4,-1.1701591515150315e-13,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,4,1,-2.974709627156584e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,4,2,-2.3352928245201644e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,4,3,-2.9609459281176327e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,4,4,-2.974720350718478e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,5,1,-2.4949577209060642e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,5,2,-1.9902360713506415e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,5,3,-2.491662395798847e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,5,4,-2.494937632031293e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,6,1,-4.010223878101672e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,6,2,-2.380788347543795e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,6,3,-3.988072740106727e-12,0.0,kg/s
import--heat--exact--reference10--fixed_envelope,import--heat--exact,reference10,fixed_envelope,m_pipe,6,4,-4.010202929306812e-12,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,1,1,0.3318269314117147,0.31896736278816895,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,1,2,0.9164536834075996,0.9115495622506771,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,1,3,0.34770512704047046,0.33488770112713767,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,1,4,0.33182687751285755,0.31896720803389456,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,2,1,0.8664629032390425,1.00627550334389,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,2,2,1.0714032753547198,1.156575529638706,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,2,3,0.8862268612638312,1.0163130900969137,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,2,4,0.8664808869220112,1.0062880079998524,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,3,1,1.4353024898411944,1.7500803550099646,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,3,2,1.4005554709598722,1.74005910981737,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,3,3,1.4338071699979764,1.7492206220761328,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_source,3,4,1.435302467154916,1.75007983281361,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,1,1,2.184266435676686e-6,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,1,2,1.8336596994986938e-6,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,1,3,2.1301866654605434e-6,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,1,4,2.184265879974794e-6,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,2,1,0.8579847726589556,0.9714920678411281,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,2,2,1.0292308726935915,1.274619271291588,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,2,3,0.8761301250686282,0.9869683961357638,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,2,4,0.8580026595968279,0.9715024619438706,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,3,1,1.7756053675665602,2.1038311533008955,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,3,2,2.3591797233689005,2.533564930415165,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,3,3,1.7916069030469846,2.1134530171644204,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_load,3,4,1.7756053877270768,2.1038325869034864,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,1,1,0.3318247471452884,0.31896736278816895,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,1,2,0.9164518497479286,0.9115495622506771,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,1,3,0.34770299685379424,0.33488770112713767,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,1,4,0.33182469324698693,0.31896720803389456,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,2,1,0.34030287772551815,0.3537507982909308,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,2,2,0.9586242524091038,0.793505820597795,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,2,3,0.35779973304915413,0.3642323950882876,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,2,4,0.340302920572313,0.3537527540898764,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,3,1,2.451626803727348e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,3,2,1.1930687744631723e-13,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,3,3,1.7069306834939058e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,3,4,2.451574869805901e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,4,1,2.0484868179169597e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,4,2,8.538518259740921e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,4,3,6.138855024104831e-15,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,4,4,2.048493216273622e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,5,1,1.631976309594672e-13,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,5,2,1.322895427207051e-13,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,5,3,1.631370525957781e-13,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,5,4,1.631980922435137e-13,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,6,1,1.3458061354382869e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,6,2,6.247079522043856e-14,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,6,3,1.4445494930360383e-16,0.0,kg/s
import--heat--exact--reference10--free_envelope,import--heat--exact,reference10,free_envelope,m_pipe,6,4,1.3457790830819564e-14,0.0,kg/s
import--heat--exact--reference10--fixed_mixing,import--heat--exact,reference10,fixed_mixing,m_source,1,1,0.318966262788169,0.31896736278816895,kg/s
import--heat--exact--reference10--fixed_mixing,import--heat--exact,reference10,fixed_mixing,m_source,1,2,0.9115484622506771,0.9115495622506771,kg/s
import--heat--exact--reference10--fixed_mixing,import--heat--exact,reference10,fixed_mixing,m_source,1,3,0.3348866011271377,0.33488770112713767,kg/s
import--heat--exact--reference10--fixed_mixing,import--heat--exact,reference10,fixed_mixing,m_source,1,4,0.3189661080338946,0.31896720803389456,kg/s
