run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,1,1,projected_gradient,diagnostic,true,0.004013422196790815,,1.0
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,2,1,projected_gradient,diagnostic,false,0.012765240217828093,,1.0
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,2,2,projected_gradient,dispatch,true,0.11092522132417745,180.60844536002574,0.5
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,3,1,projected_gradient,dispatch,true,0.11085369760236806,180.49199043617568,1.0
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,1,projected_gradient,dispatch,false,0.11096687518747202,180.67626618024195,1.0
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,2,projected_gradient,dispatch,false,0.11091077736121588,180.5849276995317,0.5
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,3,projected_gradient,dispatch,false,0.1108823622648438,180.53866223961867,0.25
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,4,projected_gradient,dispatch,false,0.11086806138864608,180.51537755299356,0.125
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,5,projected_gradient,dispatch,false,0.11086088738994017,180.5036968483006,0.0625
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,6,projected_gradient,dispatch,false,0.11085729447365619,180.497846862007,0.03125
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,7,projected_gradient,dispatch,false,0.11085549653491682,180.49491945815157,0.015625
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,8,projected_gradient,dispatch,false,0.1108545971956032,180.49345515388114,0.0078125
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,9,projected_gradient,dispatch,false,0.11085414743119254,180.4927228474677,0.00390625
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,10,projected_gradient,dispatch,false,0.11085392252431064,180.49235665408258,0.001953125
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,11,projected_gradient,dispatch,false,0.11085381006506441,180.49217354793788,0.0009765625
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,12,projected_gradient,dispatch,false,0.11085375383375932,180.49208199212694,0.00048828125
r3-v3-20260917T115348-b8a7a604/two-no-halfspace,4,13,primal_local_model,dispatch,true,0.11074268653075188,180.31124220937022,
