record_id,run_id,scenario,group,id,entity,t,residual,tolerance,normalized,pass,unit
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,mass,2,1,0.0,2.0e-6,0.0,true,kg/s
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-20,2,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-21,2,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-24-S,2,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-24-R,2,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-18,source,1,4.163336342344337e-17,2.0e-6,2.0816681711721685e-11,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,source-temperature,source,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-19,building,1,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,heat-nonnegative,building,1,0.0,2.0e-6,0.0,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,electric,5-31,building,1,0.0,2.0e-6,0.0,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,load-return,building,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,comfort,R5-D-building,building,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,comfort,building-energy,building,1,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true,MWh
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,comfort,5-28,building,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,comfort,terminal,building,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-25-26-S,h12,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,transport-weight-S,h12,1,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,5-25-26-R,h12,1,0.0,0.0001,0.0,true,K
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,heat,transport-weight-R,h12,1,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,delivery,R5-D-delivery,PCC,1,0.0,2.0e-6,0.0,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,delivery,5-3-epigraph,PCC,1,0.0,2.0e-6,0.0,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,auxiliary,5-3-exact,PCC,1,0.0,2.0e-6,0.0,true,MW
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,delivery,5-4,window,0,0.0,2.0e-6,0.0,true,MWh
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,cost,5-5-cost,total,0,0.0,1.860000000000002e-6,0.0,true,USD
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-10-down/GT/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-10-down/GT/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-10-up/GT/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-10-up/GT/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-14/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-14/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-14/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-14/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-15/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-15/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-15/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-15/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-16/e12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-16/e12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-17/root/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-17/root/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-18/source/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-18/source/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-19/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-19/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-20/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-20/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-20/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-20/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-21/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-21/1/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-21/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-21/2/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-25-26-R/h12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-25-26-R/h12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-25-26-S/h12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-25-26-S/h12/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-3-minus/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-3-minus/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-3-plus/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-3-plus/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,5-4/window/0,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,5-4/window/0,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,H_D/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,H_D/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DER/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DER/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DER/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DER/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DER/2/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DER/2/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DER/2/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DER/2/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DH/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DH/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_DH/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_DH/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_PCC/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_PCC/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_PCC/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_PCC/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_line/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_line/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,P_line/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,P_line/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_DER/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_DER/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_DER/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_DER/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_DER/2/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_DER/2/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_DER/2/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_DER/2/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_PCC/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_PCC/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_PCC/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_PCC/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_line/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_line/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,Q_line/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,Q_line/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,R5-D-building/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,R5-D-building/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,R5-D-delivery/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,R5-D-delivery/PCC/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,R5-D-terminal/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,R5-D-terminal/building/1,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,mismatch/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,mismatch/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,v/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,v/1/1/lower,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_sign,v/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
capacity_denominator--highs,r5-commitment-f67d1d23-4d6b-4229-9d45-30186140b8bc,none,conditional_complementarity,v/1/1/upper,all,0,0.0,1.0e-6,0.0,true,1
