run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,active_changed,elapsed_sec
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,diagnostic,,0.007753055026080744,1.0,0.2792360857329348,true,true,false,0.29162360000191256
r3-pg-20260917T071031-7eafbab9/two-source-schpd,2,dispatch,182.98760537864405,,1.0,0.021327660919287394,true,true,true,0.43342139999731444
r3-pg-20260917T071031-7eafbab9/two-source-schpd,3,dispatch,181.99961001763728,,1.0,0.01641069393197203,true,true,true,0.5073244999803137
r3-pg-20260917T071031-7eafbab9/two-source-schpd,4,dispatch,181.70496387421048,,1.0,0.01615634253811493,true,true,true,0.5811482999997679
r3-pg-20260917T071031-7eafbab9/two-source-schpd,5,dispatch,181.040640552009,,,0.01466988953443571,false,true,true,0.6567675999831408
