run_id,iteration,stage,equation,scope,entity,t,residual,unit,tolerance,pass
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,1,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,1,1,1.3877787807814457e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,1,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,1,2,1.3877787807814457e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,1,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,1,3,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,1,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,1,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,2,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,2,1,1.3877787807814457e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,2,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,2,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,2,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,2,3,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,2,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,2,4,1.3877787807814457e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,3,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,3,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,3,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,3,2,6.938893903907228e-18,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,3,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,3,3,6.938893903907228e-18,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,3,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-2,model,3,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,4,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,4,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,4,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,4,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,4,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,4,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,4,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,4,4,6.938893903907228e-18,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,5,1,5.591846667640643e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,5,1,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,5,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,5,2,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,5,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,5,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-3:8,model,5,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-7,model,5,4,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,1,1,7.216449660063518e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,1,1,0.0,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,1,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,1,2,4.440892098500626e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,1,2,0.0,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,1,2,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,1,3,5.551115123125783e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,1,3,0.0,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,1,3,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,1,4,7.771561172376096e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,1,4,4.440892098500626e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,1,4,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,2,1,4.996003610813204e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,2,1,2.949029909160572e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,2,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,2,2,1.942890293094024e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,2,2,5.447031714567174e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,2,2,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,2,3,1.942890293094024e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,2,3,2.42861286636753e-17,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,2,3,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,2,4,4.163336342344337e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,2,4,5.238864897449957e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,2,4,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,3,1,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,3,1,1.8041124150158794e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,3,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,3,2,8.326672684688674e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,3,2,4.0592529337857286e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,3,2,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,3,3,5.273559366969494e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,3,3,0.0,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,3,3,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-9,model,3,4,1.3877787807814457e-16,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-10,model,3,4,1.1449174941446927e-16,Mvar,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-13,model,3,4,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,1,1,1.2305694657710475e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,1,1,0.0,pu,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,pre-SOC-electric,physics,1,1,2.138200852192002,pu,1.0e-6,false
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-14,model,1,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,1,2,2.1480755542369057e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,1,2,0.0,pu,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,pre-SOC-electric,physics,1,2,2.148305244056588,pu,1.0e-6,false
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-14,model,1,2,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,1,3,4.072534410398676e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,1,3,0.0,pu,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,pre-SOC-electric,physics,1,3,2.1575623218791193,pu,1.0e-6,false
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-14,model,1,3,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,1,4,3.111660235033398e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,1,4,0.0,pu,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,pre-SOC-electric,physics,1,4,2.141261742490195,pu,1.0e-6,false
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-14,model,1,4,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,2,1,3.0588053791247294e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,2,1,0.0,pu,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,pre-SOC-electric,physics,2,1,2.271468650571755,pu,1.0e-6,false
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-14,model,2,1,0.0,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-11,model,2,2,4.4628471924934576e-17,pu2,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/two-source-schpd,1,3,3-12,model,2,2,0.0,pu,1.0e-6,true
