id,version,branch,iteration,value
single-source-box50,v1,dispatch,1,80.18286364359955
single-source-box50,v1,dispatch,2,79.83826782324701
single-source-box50,v1,dispatch,3,79.48273618048466
single-source-box50,v1,dispatch,4,79.11114199881436
single-source-box50,v1,dispatch,5,78.71757586449073
single-source-box50,v1,dispatch,6,78.29489221812798
single-source-box50,v1,dispatch,7,78.18175403965864
single-source-box50,v1,dispatch,8,78.15291543431415
single-source-box50,v1,dispatch,9,78.13841803099683
single-source-box50,v1,dispatch,10,78.1378781115549
single-source-box50,v2,dispatch,1,80.18286364359955
single-source-box50,v2,dispatch,2,79.83826782324701
single-source-box50,v2,dispatch,3,79.48273618048466
single-source-box50,v2,dispatch,4,79.11114199881436
single-source-box50,v2,dispatch,5,78.71757586449073
single-source-box50,v2,dispatch,6,78.29489221812798
single-source-box50,v2,dispatch,7,78.18175403965864
single-source-box50,v2,dispatch,8,78.15291543431415
single-source-box50,v2,dispatch,9,78.13841803099683
single-source-box50,v2,dispatch,10,78.11212989164756
single-source-box50,v2,dispatch,11,78.10848352657862
single-source-box50,v2,dispatch,12,78.08219806286647
single-source-box50,v2,dispatch,13,78.03017222720675
single-source-box50,v2,dispatch,14,77.97815095095848
single-source-box50,v2,dispatch,15,77.95186880812166
single-source-box50,v2,dispatch,16,77.94804562167744
single-source-box50,v2,dispatch,17,77.92176980492295
single-source-box50,v2,dispatch,18,77.86975484966027
single-source-box50,v2,dispatch,19,77.81773031462441
single-source-box50,v2,dispatch,20,77.79145330058404
single-source-box50,v2,dispatch,21,77.73944470532419
single-source-box50,v2,dispatch,22,77.68742430563367
single-source-box50,v2,dispatch,23,77.66115146167462
single-source-box50,v2,dispatch,24,77.60915241615723
single-source-box50,v2,dispatch,25,77.58288185613296
single-source-box50,v2,dispatch,26,77.57897367272426
single-source-box50,v2,dispatch,27,77.55270458067555
single-source-box50,v2,dispatch,28,77.50071279765248
single-source-box50,v2,dispatch,29,77.47444398853128
single-source-box50,v2,dispatch,30,77.47047969223665
single-source-box50,v2,dispatch,31,77.44421215165255
single-source-box50,v2,dispatch,32,77.3922278535824
single-source-box50,v2,dispatch,33,77.34024273178781
single-source-box50,v2,dispatch,34,77.3139817244034
single-source-box50,v2,dispatch,35,77.26200536406878
single-source-box50,v2,dispatch,36,77.23574400714354
single-source-box50,v2,dispatch,37,77.19456989729105
single-source-box50,v2,dispatch,38,77.16837656971566
single-source-box50,v2,dispatch,39,77.1550188774493
single-source-box50,v2,dispatch,40,77.14776551448892
single-source-box50,v2,dispatch,41,77.14718430345688
single-source-box50,v2,dispatch,42,77.14660519305653
single-source-box50,v2,dispatch,43,77.14602546007247
single-source-box50,v2,dispatch,44,77.14544524538744
single-source-box50,v2,dispatch,45,77.14486399722647
single-source-box50,v2,dispatch,46,77.14428219043066
single-source-box50,v2,dispatch,47,77.14369987525538
single-source-box50,v2,dispatch,48,77.14311707988387
