run_id,pipe,side,net_MWh,attenuation_MWh,memory_change_MWh,residual_MWh
cf_ct,21,S,0.22335553514284373,0.22335553514270665,0.0,1.370847879655912e-13
cf_ct,21,R,0.09810254672831675,0.09810254672824953,0.0,6.722400414105323e-14
cf_ct,22,S,0.2168599237637478,0.21685992376373234,0.0,1.5459855617905305e-14
cf_ct,22,R,0.09519653902588365,0.09519653902586822,0.0,1.5432100042289676e-14
cf_ct,23,S,0.2100640160724854,0.210064016072462,0.0,2.3397950243975174e-14
cf_ct,23,R,0.09216478545851257,0.09216478545849616,0.0,1.6417422976644502e-14
cf_ct,24,S,0.20291971548140997,0.20291971548140997,0.0,0.0
cf_ct,24,R,0.08898825105357665,0.08898825105357243,0.0,4.218847493575595e-15
cf_ct,25,S,0.11168866470777832,0.11168866470777855,0.0,-2.3592239273284576e-16
cf_ct,25,R,0.050055830529799075,0.0500558305298009,0.0,-1.824929096727601e-15
cf_ct,26,S,0.18789935329833404,0.1878993532983142,0.0,1.9845236565174673e-14
cf_ct,26,R,0.0822750468866025,0.0822750468865826,0.0,1.990074771640593e-14
cf_ct,27,S,0.1778947639113076,0.17789476391128708,0.0,2.0511370379949767e-14
cf_ct,27,R,0.07804963189926686,0.07804963189925454,0.0,1.2323475573339238e-14
cf_ct,28,S,0.16813172979381188,0.16813172979380964,0.0,2.248201624865942e-15
cf_ct,28,R,0.07366344784634901,0.07366344784634446,0.0,4.551914400963142e-15
cf_ct,29,S,0.15723880180751726,0.15723880180752095,0.0,-3.6914915568786455e-15
cf_ct,29,R,0.06879621855003988,0.06879621855004628,0.0,-6.3976601794024646e-15
cf_ct,30,S,0.11039465199516013,0.1103946519951624,0.0,-2.2620794126737565e-15
cf_ct,30,R,0.0487807856869645,0.04878078568696634,0.0,-1.8388068845354155e-15
cf_ct,31,S,0.13033795464341918,0.13033795464342374,0.0,-4.551914400963142e-15
cf_ct,31,R,0.05701499220419343,0.05701499220419618,0.0,-2.7478019859472624e-15
cf_ct,32,S,0.10943939346972083,0.1094393934697222,0.0,-1.3739009929736312e-15
cf_ct,32,R,0.04783952951183982,0.04783952951184165,0.0,-1.8318679906315083e-15
cf_ct,33,S,0.168787282957261,0.16878728295725526,0.0,5.745404152435185e-15
cf_ct,33,R,0.0740978068558532,0.07409780685584866,0.0,4.538036613155327e-15
cf_ct,34,S,0.1578518829557076,0.1578518829557167,0.0,-9.103828801926284e-15
cf_ct,34,R,0.06915483791599007,0.06915483791599647,0.0,-6.3976601794024646e-15
cf_ct,35,S,0.14527218950376264,0.14527218950375648,-1.1416053287878945e-16,6.275898319548408e-15
cf_ct,35,R,0.06349838393009345,0.06349838393009072,0.0,2.733924198139448e-15
cf_ct,36,S,0.13000810941082083,0.13000810941082402,0.0,-3.191891195797325e-15
cf_ct,36,R,0.056692759127185466,0.05669275912718822,0.0,-2.7547408798511697e-15
cf_ct,37,S,0.10916243606084854,0.10916243606085012,0.0,-1.582067810090848e-15
cf_ct,37,R,0.047566631794208426,0.04756663179421048,0.0,-2.0539125955565396e-15
vf_ct,1,S,0.11443065184619433,0.11443065184619383,0.0,4.996003610813204e-16
vf_ct,1,R,0.025044513281004297,0.025044513281003346,0.0,9.506284648352903e-16
vf_ct,2,S,0.21290522329932615,0.21290522329930653,0.0,1.9623191960249642e-14
vf_ct,2,R,0.060918720219409826,0.06091872021940028,0.0,9.547918011776346e-15
vf_ct,3,S,0.16193394755138182,0.161933947551386,0.0,-4.163336342344337e-15
vf_ct,3,R,0.04223741227879291,0.0422374122787945,0.0,-1.5959455978986625e-15
vf_ct,4,S,0.14815645132761518,0.14815645132761285,0.0,2.3314683517128287e-15
vf_ct,4,R,0.03663616943858218,0.036636169438582084,0.0,9.71445146547012e-17
vf_ct,5,S,0.11187981526620767,0.11187981526620822,0.0,-5.412337245047638e-16
vf_ct,5,R,0.026504457747350742,0.026504457747351263,0.0,-5.204170427930421e-16
vf_ct,6,S,0.11187981526620792,0.11187981526620826,0.0,-3.3306690738754696e-16
vf_ct,6,R,0.026504457747350666,0.026504457747351693,0.0,-1.0269562977782698e-15
vf_ct,7,S,0.17231347703497704,0.1723134770349767,0.0,3.3306690738754696e-16
vf_ct,7,R,0.047835666158644784,0.047835666158644104,0.0,6.800116025829084e-16
vf_ct,8,S,0.16078518842632644,0.16078518842632988,0.0,-3.4416913763379853e-15
vf_ct,8,R,0.04251852075372986,0.04251852075372993,0.0,-6.938893903907228e-17
vf_ct,9,S,0.14731755504964958,0.1473175550496476,0.0,1.970645868709653e-15
vf_ct,9,R,0.038013236151878585,0.03801323615187604,0.0,2.546574062733953e-15
vf_ct,10,S,0.11120008230575996,0.1112000823057596,0.0,3.608224830031759e-16
vf_ct,10,R,0.02788934754163692,0.027889347541636925,0.0,-3.469446951953614e-18
vf_ct,11,S,0.11120008230575938,0.1112000823057606,0.0,-1.2212453270876722e-15
vf_ct,11,R,0.02788934754163604,0.027889347541636623,0.0,-5.828670879282072e-16
vf_ct,12,S,0.2709596158460451,0.2709596158460691,0.0,-2.398081733190338e-14
vf_ct,12,R,0.11275163803875428,0.11275163803875464,0.0,-3.608224830031759e-16
vf_ct,13,S,0.19795204774584144,0.19795204774583014,0.0,1.1296519275560968e-14
vf_ct,13,R,0.06674533756451125,0.06674533756450535,0.0,5.898059818321144e-15
vf_ct,14,S,0.18964865536941167,0.18964865536940362,0.0,8.049116928532385e-15
vf_ct,14,R,0.060977815166079176,0.06097781516607205,0.0,7.126244039312724e-15
vf_ct,15,S,0.18041093156004714,0.18041093156005464,0.0,-7.494005416219807e-15
vf_ct,15,R,0.05745205538813266,0.0574520553881403,0.0,-7.639722188201858e-15
vf_ct,16,S,0.1334112333494365,0.13341123334943686,0.0,-3.608224830031759e-16
vf_ct,16,R,0.04111463703314928,0.04111463703314869,0.0,5.898059818321144e-16
vf_ct,17,S,0.11174380199596154,0.11174380199596125,0.0,2.914335439641036e-16
vf_ct,17,R,0.03155193231915976,0.03155193231915948,0.0,2.7755575615628914e-16
vf_ct,18,S,0.14799619626889154,0.14799619626889465,0.0,-3.1086244689504383e-15
vf_ct,18,R,0.045641320669027624,0.045641320669026375,0.0,1.2490009027033011e-15
vf_ct,19,S,0.13194425028853868,0.13194425028854068,0.0,-1.9984014443252818e-15
vf_ct,19,R,0.03806549510386451,0.038065495103865456,0.0,-9.43689570931383e-16
vf_ct,20,S,0.11028404867181017,0.11028404867180977,0.0,4.0245584642661925e-16
vf_ct,20,R,0.029102724231670724,0.029102724231670655,0.0,6.938893903907228e-17
vf_ct,21,S,0.2256500292977226,0.22565002929772823,0.0,-5.6343818499726694e-15
vf_ct,21,R,0.10110363772853535,0.10110363772852889,0.0,6.467049118441537e-15
vf_ct,22,S,0.21909340887643675,0.21909340887645168,0.0,-1.4932499681208355e-14
vf_ct,22,R,0.09793469836215794,0.09793469836216669,0.0,-8.743006318923108e-15
vf_ct,23,S,0.21234257713292945,0.21234257713293478,0.0,-5.329070518200751e-15
vf_ct,23,R,0.09564494502095516,0.09564494502097104,0.0,-1.587618925213974e-14
vf_ct,24,S,0.20543562653161473,0.20543562653161881,0.0,-4.08006961549745e-15
vf_ct,24,R,0.09288681745813175,0.09288681745812638,0.0,5.370703881624195e-15
vf_ct,25,S,0.1138475712533695,0.11384757125336817,0.0,1.3322676295501878e-15
vf_ct,25,R,0.04140247047674644,0.041402470476745175,0.0,1.2628786905111156e-15
vf_ct,26,S,0.19069410876456747,0.19069410876456563,0.0,1.8318679906315083e-15
vf_ct,26,R,0.08852006924928209,0.08852006924927852,0.0,3.566591466608315e-15
vf_ct,27,S,0.17833230610573964,0.17833230610573172,0.0,7.91033905045424e-15
vf_ct,27,R,0.08039282254973933,0.08039282254973254,0.0,6.786238238021269e-15
vf_ct,28,S,0.1688742504420431,0.1688742504420403,0.0,2.8033131371785203e-15
vf_ct,28,R,0.07294747433178066,0.07294747433178113,0.0,-4.718447854656915e-16
vf_ct,29,S,0.15853579299533657,0.15853579299533047,0.0,6.106226635438361e-15
vf_ct,29,R,0.06341818804760818,0.06341818804760019,0.0,7.993605777301127e-15
vf_ct,30,S,0.1112801709994916,0.11128017099949121,0.0,3.885780586188048e-16
vf_ct,30,R,0.03334524091480297,0.033345240914802315,0.0,6.522560269672795e-16
vf_ct,31,S,0.1315895902088444,0.13158959020884353,0.0,8.604228440844963e-16
vf_ct,31,R,0.046483635530982795,0.04648363553098531,0.0,-2.5118795932144167e-15
vf_ct,32,S,0.10994741171111186,0.10994741171111119,0.0,6.661338147750939e-16
vf_ct,32,R,0.03328220352382569,0.03328220352382575,0.0,-6.245004513516506e-17
vf_ct,33,S,0.16899981487934296,0.16899981487932647,0.0,1.6486811915683575e-14
vf_ct,33,R,0.08098968022734436,0.08098968022732962,0.0,1.4738210651898953e-14
vf_ct,34,S,0.15824356366858117,0.1582435636685692,0.0,1.1962653090336062e-14
vf_ct,34,R,0.07402973053368009,0.07402973053366901,0.0,1.1074474670635936e-14
vf_ct,35,S,0.14643206418044274,0.14643206418044444,0.0,-1.6930901125533637e-15
vf_ct,35,R,0.06366386406901524,0.06366386406901649,0.0,-1.2490009027033011e-15
vf_ct,36,S,0.13096402101029672,0.13096402101029808,0.0,-1.3600232051658168e-15
vf_ct,36,R,0.05076996159402634,0.05076996159402861,0.0,-2.275957200481571e-15
vf_ct,37,S,0.109924737056103,0.109924737056104,0.0,-9.992007221626409e-16
vf_ct,37,R,0.03450547654881602,0.03450547654881714,0.0,-1.1171619185290638e-15
vf_vt,1,S,0.11084039478931158,0.11084039478930964,0.0,1.942890293094024e-15
vf_vt,1,R,0.029993468360887395,0.02999346836088665,0.0,7.4593109467002705e-16
vf_vt,2,S,0.20407034558284495,0.20407034558284795,0.0,-2.9976021664879227e-15
vf_vt,2,R,0.053794031765421996,0.053794031765422995,0.0,-9.992007221626409e-16
vf_vt,3,S,0.15512630209527478,0.15512630209527734,0.0,-2.55351295663786e-15
vf_vt,3,R,0.0378973473699745,0.0378973473699749,0.0,-4.0245584642661925e-16
vf_vt,4,S,0.14202652278825367,0.14202652278825412,0.0,-4.440892098500626e-16
vf_vt,4,R,0.03457350856948863,0.034573508569489896,0.0,-1.2628786905111156e-15
vf_vt,5,S,0.10716607592550485,0.10716607592550359,0.0,1.2628786905111156e-15
vf_vt,5,R,0.025873946901387973,0.02587394690138708,0.0,8.916478666520788e-16
vf_vt,6,S,0.10716607592550571,0.10716607592550491,0.0,8.049116928532385e-16
vf_vt,6,R,0.025873946901388778,0.02587394690138834,0.0,4.371503159461554e-16
vf_vt,7,S,0.16503049258503072,0.16503049258503877,0.0,-8.049116928532385e-15
vf_vt,7,R,0.042200877484298724,0.04220087748430372,0.0,-4.9960036108132044e-15
vf_vt,8,S,0.15380473672826078,0.153804736728261,0.0,-2.220446049250313e-16
vf_vt,8,R,0.03790644120851194,0.03790644120851436,0.0,-2.4147350785597155e-15
vf_vt,9,S,0.14116669496538958,0.14116669496538944,0.0,1.3877787807814457e-16
vf_vt,9,R,0.03492286521613619,0.03492286521613754,0.0,-1.3530843112619095e-15
vf_vt,10,S,0.10687952753803247,0.10687952753803256,0.0,-9.71445146547012e-17
vf_vt,10,R,0.026825707438693277,0.026825707438692812,0.0,4.649058915617843e-16
vf_vt,11,S,0.1068795275380317,0.10687952753803139,0.0,3.191891195797325e-16
vf_vt,11,R,0.02682570743869369,0.026825707438693763,0.0,-7.28583859910259e-17
vf_vt,12,S,0.2609145801084579,0.2609145801084814,0.0,-2.348121697082206e-14
vf_vt,12,R,0.09905082891916261,0.09905082891917552,0.0,-1.2906342661267445e-14
vf_vt,13,S,0.1903748974392,0.19037489743920566,0.0,-5.662137425588298e-15
vf_vt,13,R,0.054467968044029175,0.054467968044034414,0.0,-5.2388648974499574e-15
vf_vt,14,S,0.18185709522132626,0.1818570952213258,0.0,4.718447854656915e-16
vf_vt,14,R,0.05027511393302984,0.05027511393302882,0.0,1.0200174038743626e-15
vf_vt,15,S,0.1727163047711052,0.17271630477110553,0.0,-3.3306690738754696e-16
vf_vt,15,R,0.04663315835647714,0.046633158356478785,0.0,-1.6445178552260131e-15
vf_vt,16,S,0.1273133196222964,0.12731331962229755,0.0,-1.1657341758564144e-15
vf_vt,16,R,0.03319870203121291,0.03319870203121378,0.0,-8.673617379884035e-16
vf_vt,17,S,0.1061540601786421,0.1061540601786413,0.0,7.91033905045424e-16
vf_vt,17,R,0.027943157437981137,0.02794315743798125,0.0,-1.1449174941446927e-16
vf_vt,18,S,0.1417390795602894,0.1417390795602905,0.0,-1.1102230246251565e-15
vf_vt,18,R,0.037103429384173645,0.037103429384173,0.0,6.453171330633722e-16
vf_vt,19,S,0.12616530448308927,0.12616530448308705,0.0,2.220446049250313e-15
vf_vt,19,R,0.03344736595641111,0.033447365956408674,0.0,2.435551760271437e-15
vf_vt,20,S,0.10572560946734356,0.10572560946734318,0.0,3.885780586188048e-16
vf_vt,20,R,0.027939830583307457,0.02793983058330876,0.0,-1.304512053934559e-15
vf_vt,21,S,0.21708611810464307,0.21708611810464953,0.0,-6.467049118441537e-15
vf_vt,21,R,0.09177574996487907,0.09177574996486991,0.0,9.159339953157541e-15
vf_vt,22,S,0.21104527032292744,0.2110452703229003,0.0,2.7144952952085077e-14
vf_vt,22,R,0.0904059293232096,0.09040592932318552,0.0,2.4077961846558082e-14
vf_vt,23,S,0.2048350070413557,0.2048350070413651,0.0,-9.381384558082573e-15
vf_vt,23,R,0.08854355619383857,0.08854355619384588,0.0,-7.313594174718219e-15
vf_vt,24,S,0.1985097261615082,0.19850972616149407,0.0,1.4127587988355117e-14
vf_vt,24,R,0.08648386503221613,0.08648386503221464,0.0,1.4849232954361469e-15
vf_vt,25,S,0.11010263051395294,0.11010263051395339,0.0,-4.440892098500626e-16
vf_vt,25,R,0.04005125343578502,0.040051253435785666,0.0,-6.453171330633722e-16
vf_vt,26,S,0.18454463004341157,0.18454463004339988,0.0,1.1685097334179773e-14
vf_vt,26,R,0.08289234159142185,0.0828923415914114,0.0,1.0449974219284286e-14
vf_vt,27,S,0.17238872539352212,0.17238872539352362,0.0,-1.4988010832439613e-15
vf_vt,27,R,0.07588904228769365,0.07588904228769605,0.0,-2.400857290751901e-15
vf_vt,28,S,0.1632563321935201,0.16325633219351904,0.0,1.0547118733938987e-15
vf_vt,28,R,0.06962415400146735,0.0696241540014668,0.0,5.412337245047638e-16
vf_vt,29,S,0.15309214560545814,0.15309214560546508,0.0,-6.938893903907228e-15
vf_vt,29,R,0.06014313886051905,0.06014313886052422,0.0,-5.169475958410885e-15
vf_vt,30,S,0.10843312145642439,0.10843312145642184,0.0,2.55351295663786e-15
vf_vt,30,R,0.03381040731221897,0.033810407312216906,0.0,2.060851489460447e-15
vf_vt,31,S,0.12714258653935198,0.1271425865393503,0.0,1.6930901125533637e-15
vf_vt,31,R,0.044080983122645905,0.04408098312264558,0.0,3.2612801348363973e-16
vf_vt,32,S,0.10681288531649279,0.10681288531649095,0.0,1.8318679906315083e-15
vf_vt,32,R,0.034389886116033,0.03438988611603114,0.0,1.8596235662471372e-15
vf_vt,33,S,0.16340628622320766,0.16340628622320455,0.0,3.1086244689504383e-15
vf_vt,33,R,0.07516879518686054,0.07516879518685832,0.0,2.220446049250313e-15
vf_vt,34,S,0.15303898202467853,0.15303898202467817,0.0,3.608224830031759e-16
vf_vt,34,R,0.06983870606890301,0.06983870606890552,0.0,-2.5118795932144167e-15
vf_vt,35,S,0.14140868275667476,0.14140868275667393,0.0,8.326672684688674e-16
vf_vt,35,R,0.05922100250407871,0.05922100250407609,0.0,2.6229018956769323e-15
vf_vt,36,S,0.12668908419031386,0.12668908419031266,0.0,1.1934897514720433e-15
vf_vt,36,R,0.04756390884518589,0.04756390884518538,0.0,5.065392549852277e-16
vf_vt,37,S,0.1073346546863734,0.10733465468637339,0.0,1.3877787807814457e-17
vf_vt,37,R,0.033102322167636866,0.033102322167637234,0.0,-3.677613769070831e-16
r9-flow-probe-vf-vt-terminal-free-v1,1,S,0.09439682140627208,0.10742575355729725,-0.013028932151024944,-2.2724877535296173e-16
r9-flow-probe-vf-vt-terminal-free-v1,1,R,0.011807554664649183,0.024411416641473782,-0.012603861976824676,7.632783294297951e-17
r9-flow-probe-vf-vt-terminal-free-v1,2,S,0.0695423410385994,0.1998316625488446,-0.1302893215102495,4.3021142204224816e-15
r9-flow-probe-vf-vt-terminal-free-v1,2,R,-0.033655051692942646,0.061939274797802334,-0.0955943264907406,-4.385380947269368e-15
r9-flow-probe-vf-vt-terminal-free-v1,3,S,0.10095398948150529,0.152276512124134,-0.05132252264262805,-6.730727086790012e-16
r9-flow-probe-vf-vt-terminal-free-v1,3,R,0.002812555717022556,0.04328744051157516,-0.04047488479455248,-1.249000902703301e-16
r9-flow-probe-vf-vt-terminal-free-v1,4,S,0.1021193191827449,0.13991353268786694,-0.03779421350512365,1.6167622796103842e-15
r9-flow-probe-vf-vt-terminal-free-v1,4,R,0.0037364772678833906,0.03618990332385728,-0.03245342605597346,-4.2327252813834093e-16
r9-flow-probe-vf-vt-terminal-free-v1,5,S,0.09322848858817555,0.10554240652954185,-0.012313917941365975,-3.226585665316861e-16
r9-flow-probe-vf-vt-terminal-free-v1,5,R,0.011615516442891069,0.023442662047121098,-0.011827145604229485,-5.447031714567174e-16
r9-flow-probe-vf-vt-terminal-free-v1,6,S,0.09322848858817491,0.1055424065295426,-0.012313917941365975,-1.7104373473131318e-15
r9-flow-probe-vf-vt-terminal-free-v1,6,R,0.011615516442890874,0.023442662047121872,-0.011827145604229485,-1.5126788710517758e-15
r9-flow-probe-vf-vt-terminal-free-v1,7,S,0.09778096096924879,0.1619341142725324,-0.06415315330328508,1.4710455076283324e-15
r9-flow-probe-vf-vt-terminal-free-v1,7,R,-0.0037715761523094333,0.05072064375663609,-0.05449221990894515,-3.7470027081099033e-16
r9-flow-probe-vf-vt-terminal-free-v1,8,S,0.10085232679993322,0.1513622234617822,-0.05050989666184713,-1.8596235662471372e-15
r9-flow-probe-vf-vt-terminal-free-v1,8,R,-0.0016872297009361522,0.04521531445575727,-0.04690254415669405,6.245004513516506e-16
r9-flow-probe-vf-vt-terminal-free-v1,9,S,0.10211998636794609,0.1392541999726509,-0.0371342136047058,9.853229343548264e-16
r9-flow-probe-vf-vt-terminal-free-v1,9,R,-0.00075237515350014,0.03646422832319625,-0.03721660347669713,7.355227538141662e-16
r9-flow-probe-vf-vt-terminal-free-v1,10,S,0.0933717514745965,0.1054212511501857,-0.01204949967558763,-1.5716594692349872e-15
r9-flow-probe-vf-vt-terminal-free-v1,10,R,0.011006037284577167,0.022627785481890154,-0.011621748197312178,-8.083811398051921e-16
r9-flow-probe-vf-vt-terminal-free-v1,11,S,0.09337175147459648,0.10542125115018484,-0.01204949967558763,-7.389922007661198e-16
r9-flow-probe-vf-vt-terminal-free-v1,11,R,0.011006037284576891,0.022627785481889685,-0.011621748197312178,-6.158268339717665e-16
r9-flow-probe-vf-vt-terminal-free-v1,12,S,-0.021322908186920748,0.25574463236908074,-0.2770675405560284,2.6922908347160046e-14
r9-flow-probe-vf-vt-terminal-free-v1,12,R,-0.06530663604969873,0.10447308830798016,-0.16977972435768846,9.547918011776346e-15
r9-flow-probe-vf-vt-terminal-free-v1,13,S,0.08398775689400628,0.1868579801964621,-0.10287022330245897,3.1502578323738817e-15
r9-flow-probe-vf-vt-terminal-free-v1,13,R,-0.017572144173942816,0.06527104945492995,-0.08284319362886296,-9.811595980124821e-15
r9-flow-probe-vf-vt-terminal-free-v1,14,S,0.09013946961340044,0.1789245257966023,-0.08878505618319493,-6.938893903907228e-15
r9-flow-probe-vf-vt-terminal-free-v1,14,R,-0.017958224959418442,0.06145626417046481,-0.07941448912987992,-3.3306690738754696e-15
r9-flow-probe-vf-vt-terminal-free-v1,15,S,0.09573439150974086,0.17039624914455387,-0.07466185763481092,-2.0816681711721685e-15
r9-flow-probe-vf-vt-terminal-free-v1,15,R,-0.015280346190978745,0.05725773407629957,-0.0725380802672779,-4.163336342344337e-16
r9-flow-probe-vf-vt-terminal-free-v1,16,S,0.10191329291278764,0.12612618282967222,-0.024212889916885395,8.118505867571457e-16
r9-flow-probe-vf-vt-terminal-free-v1,16,R,0.01606886932112136,0.03979179777169136,-0.023722928450570068,6.938893903907228e-17
r9-flow-probe-vf-vt-terminal-free-v1,17,S,0.0942114150635861,0.10585437223346951,-0.01164295716988259,-8.187894806610529e-16
r9-flow-probe-vf-vt-terminal-free-v1,17,R,0.013807853775967296,0.024829868764505717,-0.01102201498853753,-8.916478666520788e-16
r9-flow-probe-vf-vt-terminal-free-v1,18,S,0.1039508747313271,0.14027020960665784,-0.0363193348753281,-2.643718577388654e-15
r9-flow-probe-vf-vt-terminal-free-v1,18,R,0.010502063032152923,0.045783680672880446,-0.03528161764072695,-5.689893001203927e-16
r9-flow-probe-vf-vt-terminal-free-v1,19,S,0.10226237420623399,0.12556851362305246,-0.023306139416816283,-2.1892210266827306e-15
r9-flow-probe-vf-vt-terminal-free-v1,19,R,0.013836716209990762,0.03633700023451852,-0.02250028402452832,5.620504062164855e-16
r9-flow-probe-vf-vt-terminal-free-v1,20,S,0.09410074949306804,0.10514888852011317,-0.011048139027046783,1.654926196081874e-15
r9-flow-probe-vf-vt-terminal-free-v1,20,R,0.014071101917806863,0.024389200632245263,-0.010318098714438742,3.41740524767431e-16
r9-flow-probe-vf-vt-terminal-free-v1,21,S,0.05565392339762764,0.21337403754807016,-0.1577201141504506,8.076872504148014e-15
r9-flow-probe-vf-vt-terminal-free-v1,21,R,-0.009312802023807963,0.09358483513372949,-0.10289763715755829,2.08305594995295e-14
r9-flow-probe-vf-vt-terminal-free-v1,22,S,0.06472711778507304,0.2077852659330757,-0.1430581481480251,2.2426505097428162e-14
r9-flow-probe-vf-vt-terminal-free-v1,22,R,-0.015058213318166317,0.09150760173682528,-0.10656581505500289,1.1296519275560968e-14
r9-flow-probe-vf-vt-terminal-free-v1,23,S,0.07399148756654444,0.20198642619348015,-0.12799493862693834,2.6367796834847468e-15
r9-flow-probe-vf-vt-terminal-free-v1,23,R,-0.019344376439266422,0.08897823578889459,-0.10832261222817768,1.6667223157185163e-14
r9-flow-probe-vf-vt-terminal-free-v1,24,S,0.08390653162340837,0.19602814245817946,-0.11212161083478116,1.0075273948473296e-14
r9-flow-probe-vf-vt-terminal-free-v1,24,R,-0.020172058840991734,0.08612763075629339,-0.10629968959729644,1.1324274851176597e-14
r9-flow-probe-vf-vt-terminal-free-v1,25,S,0.09739104372993415,0.10895306193472136,-0.011562018204787234,2.6020852139652106e-17
r9-flow-probe-vf-vt-terminal-free-v1,25,R,0.030866670031101818,0.041692290022468326,-0.010825619991366657,1.491862189340054e-16
r9-flow-probe-vf-vt-terminal-free-v1,26,S,0.09945121421695426,0.1834557531239258,-0.08400453890698112,9.56179579958416e-15
r9-flow-probe-vf-vt-terminal-free-v1,26,R,-0.0062471591358574325,0.08099125428932061,-0.08723841342518518,7.13318293321663e-15
r9-flow-probe-vf-vt-terminal-free-v1,27,S,0.09943123290236809,0.16967525848728032,-0.07024402558490589,-6.342149028171207e-15
r9-flow-probe-vf-vt-terminal-free-v1,27,R,-0.0023906815190023814,0.07253547531750078,-0.07492615683649634,-6.827871601444713e-15
r9-flow-probe-vf-vt-terminal-free-v1,28,S,0.10474790602384222,0.1611373633678873,-0.05638945734403634,-8.749945212827015e-15
r9-flow-probe-vf-vt-terminal-free-v1,28,R,0.00451520331883958,0.06341897188676217,-0.05890376856791703,-5.55805401702969e-15
r9-flow-probe-vf-vt-terminal-free-v1,29,S,0.10835077997643315,0.151689460269865,-0.04333868029342803,-3.809452753245068e-15
r9-flow-probe-vf-vt-terminal-free-v1,29,R,0.005896985178415009,0.049546983725690774,-0.04364999854726841,-7.355227538141662e-15
r9-flow-probe-vf-vt-terminal-free-v1,30,S,0.09635076952790489,0.10665336913183396,-0.010302599603929036,-3.2959746043559335e-17
r9-flow-probe-vf-vt-terminal-free-v1,30,R,0.012817073695513737,0.022489949022869132,-0.009672875327355284,-1.1102230246251565e-16
r9-flow-probe-vf-vt-terminal-free-v1,31,S,0.10558040701173216,0.1261856062195894,-0.020605199207858072,8.222589276130066e-16
