run_id,iteration,stage,equation,scope,entity,t,residual,unit,tolerance,pass
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24,model,2,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24,model,2,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-17,relaxed,2,4,3.209710275342559e-12,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-17-original,physics,2,4,3.209710275342559e-12,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-19:20,model,2,4,1.6375789613221059e-15,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-38,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-41,model,2,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24,model,2,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S1,1,1.4779288903810084e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S1,1,1.4779288903810084e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S1,2,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S1,2,7.958078640513122e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S1,3,9.094947017729282e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S1,3,9.094947017729282e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S1,4,1.2505552149377763e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S1,4,1.2505552149377763e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S2,1,1.7053025658242404e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S2,1,1.7053025658242404e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S2,2,1.3642420526593924e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S2,2,1.3642420526593924e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S2,3,1.3642420526593924e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S2,3,1.3642420526593924e-12,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,S2,4,9.663381206337363e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,S2,4,9.663381206337363e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R1,1,6.252776074688882e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R1,1,6.252776074688882e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R1,2,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R1,2,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R1,3,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R1,3,4.547473508864641e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R1,4,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R1,4,5.115907697472721e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R2,1,1.1368683772161603e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R2,1,1.1368683772161603e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R2,2,2.2737367544323206e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R2,2,2.2737367544323206e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R2,3,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R2,3,1.7053025658242404e-13,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-35:36,relaxed,R2,4,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,mix-original,physics,R2,4,5.684341886080802e-14,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-27,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-30,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-28,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-31,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,3,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
