run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,1,local_halfspace,diagnostic,false,0.019599656454382757,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,1,2,local_halfspace,dispatch,true,0.053694175298200995,80.98155518474674,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,2,1,projected_gradient,dispatch,true,0.053552844225145675,80.76839966036471,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,3,1,projected_gradient,dispatch,true,0.05340700409667571,80.54844357860631,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,4,1,projected_gradient,dispatch,true,0.053255912187208314,80.32056676074758,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,5,1,projected_gradient,dispatch,true,0.053098702320246986,80.0834628393965,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,6,1,projected_gradient,dispatch,true,0.05293435056141587,79.83558751672741,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,7,1,projected_gradient,dispatch,true,0.0527616329163681,79.57509476446637,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,8,1,projected_gradient,dispatch,true,0.0525790686745533,79.29975137496129,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,9,1,projected_gradient,dispatch,true,0.05238484558120544,79.00682410557404,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,10,1,projected_gradient,dispatch,true,0.05217670774375407,78.69291061912989,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,11,1,projected_gradient,dispatch,true,0.05195180736637393,78.35371586996516,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,1,projected_gradient,diagnostic,false,0.0031749522375610216,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,2,projected_gradient,diagnostic,false,0.0015041605139013206,,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,3,projected_gradient,diagnostic,false,0.0006678012637419408,,0.25
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,4,projected_gradient,diagnostic,false,0.00024937857092374217,,0.125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,5,projected_gradient,diagnostic,false,4.010614076257302e-5,,0.0625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,12,6,projected_gradient,dispatch,true,0.05194431314148344,78.34241307998533,0.03125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,1,projected_gradient,diagnostic,false,0.0032855247449514705,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,2,projected_gradient,diagnostic,false,0.0016117810483708573,,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,3,projected_gradient,diagnostic,false,0.0007739432538466294,,0.25
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,4,projected_gradient,diagnostic,false,0.0003547806285625839,,0.125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,5,projected_gradient,diagnostic,false,0.00014513808829674094,,0.0625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,6,projected_gradient,diagnostic,false,4.0301483353862e-5,,0.03125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,13,7,projected_gradient,dispatch,true,0.051940555853617856,78.33674633842645,0.015625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,1,projected_gradient,diagnostic,false,0.0033392283206412775,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,2,projected_gradient,diagnostic,false,0.0016648432279935718,,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,3,projected_gradient,diagnostic,false,0.0008266861314787389,,0.25
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,4,projected_gradient,diagnostic,false,0.00040736428977267424,,0.125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,5,projected_gradient,diagnostic,false,0.00019764231445722124,,0.0625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,6,projected_gradient,diagnostic,false,9.276590167581412e-5,,0.03125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,7,projected_gradient,diagnostic,false,4.0323899955987885e-5,,0.015625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,8,projected_gradient,diagnostic,false,1.4101938575212465e-5,,0.0078125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,9,projected_gradient,diagnostic,false,9.907113093354076e-7,,0.00390625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,14,10,projected_gradient,dispatch,true,0.051940086614533455,78.33603863203936,0.001953125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,1,projected_gradient,diagnostic,false,0.0033476794038957195,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,2,projected_gradient,diagnostic,false,0.0016723502381173136,,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,3,projected_gradient,diagnostic,false,0.0008337184072632727,,0.25
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,4,projected_gradient,diagnostic,false,0.0004141585125326335,,0.125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,5,projected_gradient,diagnostic,false,0.00020431732893505015,,0.0625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,6,projected_gradient,diagnostic,false,9.938128286991807e-5,,0.03125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,7,projected_gradient,diagnostic,false,4.690944923015568e-5,,0.015625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,8,projected_gradient,diagnostic,false,2.0672569672099747e-5,,0.0078125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,9,projected_gradient,diagnostic,false,7.553887816479608e-6,,0.00390625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,10,projected_gradient,diagnostic,false,9.944816452561955e-7,,0.001953125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,15,11,projected_gradient,dispatch,true,0.05193985118256635,78.33568355354657,0.0009765625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,1,projected_gradient,diagnostic,false,0.003346380466038364,,1.0
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,2,projected_gradient,diagnostic,false,0.0016733301136406839,,0.5
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,3,projected_gradient,diagnostic,false,0.0008358455474035871,,0.25
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,4,projected_gradient,diagnostic,false,0.0004168612761307217,,0.125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,5,projected_gradient,diagnostic,false,0.0002073084015138419,,0.0625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,6,projected_gradient,diagnostic,false,0.00010251664164870127,,0.03125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,7,projected_gradient,diagnostic,false,5.011698070666839e-5,,0.015625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,8,projected_gradient,diagnostic,false,2.3916195537621447e-5,,0.0078125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,9,projected_gradient,diagnostic,false,1.081556327941696e-5,,0.00390625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,10,projected_gradient,diagnostic,false,4.265189079601664e-6,,0.001953125
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,11,projected_gradient,diagnostic,false,9.899788974222824e-7,,0.0009765625
r3-pg-20260917T071031-7eafbab9/single-source-schpd,16,12,projected_gradient,dispatch,true,0.05193970551398496,78.33546385619212,0.00048828125
