id,version,branch,iteration,value
two-source-box50,v1,dispatch,1,181.6353979901378
two-source-box50,v1,dispatch,2,181.5113921414777
two-source-box50,v1,dispatch,3,181.38686127083366
two-source-box50,v1,dispatch,4,181.2616380061976
two-source-box50,v1,dispatch,5,181.13554958129217
two-source-box50,v1,dispatch,6,181.0084187021923
two-source-box50,v1,dispatch,7,180.88006003087875
two-source-box50,v1,dispatch,8,180.7502802483208
two-source-box50,v1,dispatch,9,180.6188757899227
two-source-box50,v1,dispatch,10,180.4856309020295
two-source-box50,v1,dispatch,11,180.35031566516136
two-source-box50,v1,dispatch,12,180.2126833226758
two-source-box50,v1,dispatch,13,180.14274766544986
two-source-box50,v1,dispatch,14,180.13393833662104
two-source-box50,v1,dispatch,15,180.13173385331027
two-source-box50,v1,dispatch,16,180.1306312238113
two-source-box50,v1,dispatch,17,180.13048195122178
two-source-box50,v1,dispatch,18,180.13027098871962
two-source-box50,v1,dispatch,19,180.0234733178249
two-source-box50,v1,dispatch,20,180.01894164693928
two-source-box50,v1,dispatch,21,180.01780809843234
two-source-box50,v1,dispatch,22,180.01721533257813
two-source-box50,v1,dispatch,23,180.0163435666185
two-source-box50,v2,dispatch,1,181.6353979901378
two-source-box50,v2,dispatch,2,181.5113921414777
two-source-box50,v2,dispatch,3,181.38686127083366
two-source-box50,v2,dispatch,4,181.2616380061976
two-source-box50,v2,dispatch,5,181.13554958129217
two-source-box50,v2,dispatch,6,181.0084187021923
two-source-box50,v2,dispatch,7,180.88006003087875
two-source-box50,v2,dispatch,8,180.7502802483208
two-source-box50,v2,dispatch,9,180.6188757899227
two-source-box50,v2,dispatch,10,180.4856309020295
two-source-box50,v2,dispatch,11,180.35031566516136
two-source-box50,v2,dispatch,12,180.2126833226758
two-source-box50,v2,dispatch,13,180.14274766544986
two-source-box50,v2,dispatch,14,180.13393833662104
two-source-box50,v2,dispatch,15,180.13173385331027
two-source-box50,v2,dispatch,16,180.1306312238113
two-source-box50,v2,dispatch,17,179.89113400580823
two-source-box50,v2,dispatch,18,179.6536343027147
