record_id,run_id,id,kind,residual,tolerance,normalized,pass
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/3/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_DER/4/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_PCC/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,Q_line/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/1,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/1,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/2,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/2,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/3,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/3,complementarity,2.5394352777945004e-18,1.0e-6,2.5394352777945005e-12,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/4,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-building/building/4,complementarity,5.597540323949719e-19,1.0e-6,5.597540323949719e-13,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/1,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/1,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/2,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/2,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/3,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/3,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/4,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-delivery/PCC/4,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-terminal/building/4,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,R5-D-terminal/building/4,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,mismatch/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,v/2/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_IN/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/1/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/3/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/3/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/4/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/4/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/4/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_R/2/4/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/1/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/1/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/1/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/1/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/2/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/2/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/2/upper,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/2/upper,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/3/lower,sign,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/3/lower,complementarity,0.0,1.0e-6,0.0,true
four_period--highs,r5-dispatch-28302fee-7bbd-41a2-9ecb-d53dc7e03e5c,τ_S/1/3/upper,sign,0.0,1.0e-6,0.0,true
