run_id,iteration,trial,status,radius,accepted,direction,prediction,ratio,reason,switches
r3-v2-20260917T090744-b1a0724b/single-delay-switch,1,1,nonsmooth_requires_neighbor,0.1,false,,,,"",1:1;1:2;1:3;1:4
r3-v2-20260917T090744-b1a0724b/single-delay-switch,7,11,local_checked,0.1,true,0.00011325311957532946,1.874182533739336e-5,1.0000043366797113,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,9,1,local_checked,0.2,true,0.04152372514754887,0.0004198404209060508,1.01131776271036,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,11,1,local_checked,0.2,true,0.04301052883915091,0.00042929160642823927,1.011012425137016,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,13,1,local_checked,0.2,true,0.04450617530373435,0.00043868965911776636,1.0107186248058386,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,15,1,local_checked,0.2,true,0.046020352366589634,0.00044809112233195475,1.010434490458411,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,17,1,local_checked,0.2,true,0.04753024053816546,0.00045739570510903993,1.0101623350890594,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,19,1,local_checked,0.2,true,0.04903812694185916,0.0004666113566454133,1.009901045217584,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,21,1,local_checked,0.2,true,0.05054397567501567,0.0004757504217349495,1.0096491217768082,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,23,1,local_checked,0.2,true,0.0520276520288796,0.0004847243970274445,1.0094088261032377,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,25,1,local_checked,0.2,true,0.053484766419792606,0.00049350665931399,1.0091796735085425,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,27,1,local_checked,0.2,true,0.040385530823961346,0.0003393853892454182,1.0124073266639744,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,28,13,local_checked,0.2,true,0.04041732769782769,0.00022600273319166309,1.0182138433766945,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,29,13,local_checked,0.2,true,0.04049787626129131,0.0002272787568581569,1.0178696467354942,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,30,13,local_checked,0.2,true,0.04056716474830324,0.00022852154667489522,1.017534215799059,"",""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,31,13,local_checked,0.2,false,0.0158199420807712,8.798917399486378e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,31,14,local_checked,0.1,false,0.01581998578785715,8.798935200939051e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,31,15,local_checked,0.05,false,0.0158198990498839,8.798898442795994e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,31,16,local_checked,0.025,false,0.015819923607967468,8.798910897962059e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-delay-switch,31,17,local_checked,0.0125,true,0.012499999452888488,7.061008854186007e-5,1.0052549930198578,"",""
